ClusterNo,raw_doc
233,시원한 느낌 이고 갈증 해소 나 스트레스 해소 되는 느낌.
233,맛있다 마실 때 톡 쏘는 탄산 이 시원하고 갈증 을 해소한 다.
233,맛 이 좋 고 갈증 해소 에 좋 다 가볍 게 마시기 가 편하다.
233,카스 를 마셨 을 때 다른 맥주 와는 다르 게 톡 쏘는 맛 과 갈증 을 해소하는 시원함 이 좋 아요 ~ 맛 ㄷ 다른 것 보다 맛있는 듯.
234,일반 맥주 와는 다른 맛 을 느낄 수 있다 ( 흑 맥 이라서 ).
234,맥 자고 맛있어 서.
234,흑 맥 어의 깊은 맛.
234,흑 맥 이 맛있어 서.
234,생맥 - 부드럽 다.
235,맥주 맛 도 좋 고 김연아 가 선전 하는 것 이라서 그냥 좋 다.
235,김연아 가 선전 해서.
235,김연아 선수 를 좋아하는 데 광고 에 나와 서.
235,김연아 나오는 선전 보고 좋아함.
235,선전 에 공유 가 나와 서.
236,음료수 를 마 ?? 느낌 이 나서 간편하게 먹기 좋 다.
236,병맥 으로 먹기 가 간편하고 가격 대도 적당하고 깔끔해서.
236,맥주 맛 이 깔끔하고 간편하게 마시기 좋 다.
236,오픈 하기 간편함.
236,병맥 으로 먹기 가 간편하고 가격 대도 적당하고 깔끔해서.
237,목 넘김 이 부드럽 고 깔끔한 끝 맛 적당히 톡 쏘면 서 맛 이 좋 음.
237,옛날 부터 좋아했 고 목 넘김 느낌 이 좋 으며 적당히 쏘는 맛 이 있고 가격 도 적당하고 맛 이 시원하니 좋 습니다.
237,적당히 톡 쏘고 적당히 씀 가장 많이 마셔 익숙하기 도 함.
237,"가볍 지 않고 깊은 맛 , 뭔가 적당히 찝 찌름 하고 적당히 톡 쏘는 맛 , 너무 쏘는 맛 을 싫어한 다 금색 의 예쁜 캔 도 맘 에 든 다."
237,일단 오랫동안 먹어 서 입맛 에 맞고 적당히 톡 쏘는 맛 과 개운 한 끝 맛 이 좋 아요.
237,맛 이 깔끔하고 탄산 이 적당히 있는 게 목 넘김 이 좋 다.
237,"가장 보편화 되어서 많이 마셨 고 , 적당히 톡 쏘고 적당히 씁 쓸 한 맛 을 느낄 수 있다."
238,다른 맥주 보다 목 넘김 이 부드럽 고 여자 가 마시기 에 적합한 맥 주기 때문 에.
238,구수 한 보러 향 과 맛 이 내 입맛 에 적합하다.
238,부드러움 여성 들 에게 적합한 맥주.
238,마시기 에 내 입맛 에 적합하고 다른 맥주 보다 맥주 맛 이 강하다.
238,내 입맛 에 적합하다.
239,맥주 는 원래 탄산 이 심해서 잘 못 마셨 는데 부드러워 서 마시기 편했 다.
239,원래 부터 즐겨 마시 던 브랜드 이다 독특한 맛 과 향 이 좋 다.
239,원래 부터 먹던 거 였 고 김연아 에 대한 호감.
239,톡 쏘는 맛 이 좋 아서 원래 부터 먹었 었 다.
239,"맛 이 부드럽 고 , 자주 먹는 맥주 라서."
239,"맛 이 풍부하고 , 원래 일본 맥주 를 좋아함 , 가격 대가 괜찮 음."
239,원래 좋아했 음 맛 이 부드럽 고 시원함.
239,원래 부터 마셔 왔 다.
239,흑 맥주 를 원래 많이 좋아합 니다 그리고 맛 이 뭔가 고급스러운 듯.
239,원래 먹던 거고 다른 것 보다 좋 다.
239,원래 자주 먹어 서.
240,먹 을 만해 요.
240,먹 을 만해 서.
240,맛있다 믿 을 만하 다.
240,먹 을 만해 서 비교 적 가격 저렴.
240,"깔끔하고 시원한 맛 , 믿 을 수 있 음."
240,"맛 이 깔끔하고 , 목 넘김 이 시원한 느낌 브랜드 자체 가 믿 을 만하 고 , 전통 있어 서 , 신뢰 가 간다."
240,"주로 마시 던 맥주 이고 , 믿 을만한 브랜드 이기 때문."
240,흑 맥주 를 좋아해서 그 만이 좋 다.
241,잡 내 가 없으 며 깔끔한 맛.
241,맛 이 가장 깔끔하고 잡 내 가 없다.
241,"맛 이 깔끔하고 , 시원하다 잡 내 가 없다."
241,맛 이 풍부하고 부드러 우 며 깊은 느낌 이 든 다 잡 내 가 나지 않고 맛있다.
241,맛 이 진하고 풍 미가 훌륭하다 먹 을 때 목 넘김 도 부드럽 고 알코올 의 잡 내 가 강하지 않다.
242,목 이 톡 쏘는 칼칼함 은 없지 만 귤 껍질 추출 물 덕분 에 미세 한 귤 향 이 나서 좋아한 다.
242,칼 끔 하 과 부드러운 거품.
242,많은 종류 의 맥주 를 마셔 보진 못 했지만 탄산 이라고 해야 하나 ? 그런 칼칼 한 것 들 이 강하게 느껴져 서 술 먹는 맛 이 나 는 거 같 습니다.
242,칼칼함 이 더 좋 습니다.
242,"광고 에서 가장 많이 접하고 , 편의점 에 갔 을 때 가장 많이 보이 며 , 눈 에 잘 뜁 니다 목 넘김 이 약간 칼칼 하고 괜찮 습니다."
242,맛 이 칼칼 하고 뒤끝 이 없다.
243,레몬이 첨가 돼 서 그런 지 상큼 해서 그런 지 깔끔한 맛 이 난 다.
243,KGB 레몬 맛 이 상큼 하니 좋 습니다 여자친구 들 이 좋아하는 맥주 입니 다.
243,여자 들 이 좋아하는 레몬 맛 이 첨가 되어 있기 때문 에.
243,맛 ( 향 ) 이 나 는 것 을 좋아하는 데 맥주 에 레몬 맛 이 첨가 되어 상큼 하고 좋 다.
243,레몬 을 첨가 해서 먹 을 때 좋 다.
243,탄산 이 첨가 된 것 처럼 다른 맥주 보다 튀는 맛 이 강해서 좋아합 니다.
244,맥주 를 마시 면 시원할 것 같은 느낌 이 나서.
244,흑 맥주 맛 이 나서.
244,맥주 를 마시 고 나서 뒷맛 이 부드럽 다.
244,마시 고 나서 깔끔하고 시원하다.
244,거품 의 부드러움 마시 고 나서 뒷맛 이 톡 쏘 면서도 부드러움.
245,외산 맥주 보다 가격 도 저렴 하고 무난 함.
245,"무난 한 맛 , 가격 , 모델 이 좋 음."
245,가격 이 무난 하고 맛 이 좋 다.
245,자극 적 이지 않고 무난 한 맛 이 좋 아서.
245,그냥 맛 이 무난 하다.
246,맛있는 음식 이랑 궁합 이 잘 맞다 고 나 할 까.
246,목 넘김 이 좋 고 상쾌함 어떠한 음식 에도 궁합 이 잘 맞고 맛있 음.
246,맥주 ( 보리 ) 향 과 목 넘김 이 좋 고 적당한 탄산 이 좋 아서 여러 음식 과 궁합 도 좋 다.
246,도수 도 높지 않고 맛 이 맑고 좋 다 쓴맛 이 나지 않는 다 여러 음식 과 궁합 도 잘 맞는 다.
246,음식 과 맛있다.
247,제일 무난 하고 많이 마시 게 되 면서 좋아하게 됨.
247,그냥 제일 먼 전 나와 서 알 고 있는 브랜드 라 먹게 되 고 좋아하게 됐 음.
247,부모님 이랑 같이 마시 게 되 면서 좋아하게 된 듯.
247,제일 많이 찾게 되는 상표 고요 그만큼 자주 접하다 보니 좋아하게 됐 어요.
247,제일 많이 접하게 되어서.
248,지인 들 이 즐겨 먹는 맥주 라서 좋아합 니다.
248,친구 들 이 추천했 음.
248,지인 의 추천 으로 마셔 봤 는데 맛있어 서.
248,지인 의 추천 으로 마시 게 되었 는데 시원함 이 좋 아 즐기 게 되었 다.
248,지인 들 이 즐거 먹어 서 자연 스럽게 즐기 게 됨.
248,주변 지인 들 과 가볍 게 즐길 수 있다.
248,맥주 의 맛 과 지인 의 추천.
249,맥주 맛 이 나 에게 가장 적당하다.
249,가장 대중 적 이 면서 가격 이 적당하고 맛 도 나쁘 지 않다.
249,맥주 의 맛 이 진하고 쏘는 맛 도 적당하다.
250,탄산 이 자극 적 이지 않고 목 넘김 이 부드럽 다.
250,부드러운 거품 이 좋 고 자극 적 이지 않 음.
250,마신 뒤 가벼운 느낌 이 좋 다 목 넘김 탄산 이 자극 적 이지 않다.
250,입안 에서 톡 쏘는 맛 이 자극 적 이고 목 넘김 이 좋 다.
251,가장 자주 마시 고 거부 감 이 없는 친근한 맥주 다른 국산 맥주 보다 청량감 이 뛰어나 마시 면 더 시원함 이 느껴짐.
251,흑 맥주 에 부드럽 고 거부 감 이 없어 서.
251,맛 이 거부 감 이 없고 깔끔하고 순하다.
251,자주 마셔 봤 다 그냥 거부 감 이 없다.
251,상큼 한 레몬 향 으로 거부 감 이 없고 좋 다.
252,상표 를 좋아한 다 기 보다 내 입맛 에 맞아 서 카스 를 즐겨 먹는 다.
252,입맛 에 맞는 다 국산 보다 비싸지 만.
252,다른 맥주 보다 맛있다.
252,다른 맥주 보다 맛 이 좋 아서.
252,맥주 의 맛 이 타 상품 들 보다 입맛 에 맞는 다.
253,맛 이 풍부하고 믿음 이 가는 브랜드.
253,"회사 의 믿음 , 맛있 음."
253,"맛 이 깔끔하다 , 오래전 부터 있어 왔 던 브랜드 라 믿음 이 간다 정감 이 있다."
253,가장 대중 적 이고 믿음 이 가는 맥주 라서.
253,믿음 이 가서.
254,"최근 에 먹기 시작했 는데 , 보러 향 의 구수 한 향 이 좋 음."
254,맛 이 깔끔해서 최근 많이 찾고 있 음.
254,최근 들어 자주 마시 고 있 음.
254,최근 에 먹어 보았 는데 맛 이 좋 다.
254,최근 들어 좋아하게 됐 다.
255,탄산 이 심하게 쏘지 않으 면서도 목 넘김 이 좋 고 부드러운 반면 맛 은 깊은 편 이기 때문 에 좋 다.
255,탄산 이 심하지 않아 목 에 부담 스럽지 않고 부드럽 다.
255,탄산 이 심하지 않아 목 넘김 이 좋 고 맛 이 있다.
255,심하게 톡 쏘는 것 도 아니 고 부드러워 서.
255,다른 맥주 들 보다 탄산 이 덜 심해서.
256,톡 쏘는 맛 과 짜릿함 이 좋 아서 카스 라이트 를 잘 마시는 편입 니 다.
256,짜릿 하고 진한 맛.
256,맛 이 깔끔하고 목 넘김 이 짜릿하 다.
256,톡 하고 쏘는 맛 이랑 시원한 하이트 의 짜릿함 ~.
256,톡 쏘는 짜릿함 과 시원함.
257,구미 에 당겨 서.
257,당겨 요.
257,맛 이 좋 고 자꾸 당기는 맛 이라 좋 다.
257,왠지 모르 게 구미 가 당긴 다.
257,그냥 맛 이 좋 다 개인 적 으로 당기는 맛 이다.
258,가볍 고 산 뜻한 느낌 때문.
258,깔끔한 느낌 이 있어 서 좋 다.
258,"초록색 의 산 뜻함 , 산 뜻한 맛 여성 들 이 좋아하는 맥주."
258,산 뜻한 향 과 맛 이 좋 아서 좋아한 다.
258,산 뜻한 느낌 이 있어 서.
259,맥스 는 부드러 우 면서 하이트 보다 더 생맥주 같은 느낌 이 들 고요 무엇 보다 톡 쏘는 맛 이 최고 입니 다.
259,최고 로 맛있다.
259,목 넘김 최고.
259,"맛 이 담 백 하고 , 진하다 , 톡 쏘는 맛 이 있어 서 목 넘길 때 시원하다 는 느낌 을 받는 다 가격 대비 최고 의 맥주."
259,톡 쏘는 맛 이 최고 라서.
260,무겁 지 않고 상표 이름 대로 라이트 해서 먹기 편하다.
260,카스 라이트 뒷맛 이 깔끔하다.
260,라이트 해서.
261,맥주 에 탄산 이 적어 깔끔하고 맥주 에서 나 는 비릿 한 (?) 냄새 가 나지 않아 서 선호하는 편이 다.
261,맛 이 깔끔하고 보러 향 이 적당하다 맥주 특유 의 보리 냄새 가 덜 하 다.
261,맥주 맛 이 산 뜻하고 목 넘김 이 부드럽 다 타 맥주 에 비해 맥주 특유 의 냄새 가 적다 또한 광고 를 보면 서 좋 은 이미지 가 생겼 다.
261,고소한 냄새 와 특유 의 청량감 그리고 거품 의 부드러움.
261,"맛있고 , 맥주 특유 의 냄새 가 적고 맛 이 깔끔하다."
262,가장 익숙하고 많이 볼 수 있어 서 호프 집 에서 알바 를 하다 보니 호프 집 에서 사용하는 맥주 인 카스 문구 를 많이 보게 되는 것 같다.
262,호프 집 에 있는 맥주 고 부드러워 서.
262,밀러 를 파는 호프 집 에서 먹어 봤 는데 맛 이 좋 았 음.
262,집 에서 먹는 다.
262,일반 적 으로 호프 집 에서 많이 먹어 서.
263,"맥주 가 맛있어 보이는 보리 색 이라서 ,."
263,맛 도 좋 고 색도 좋 다 먹음 직 스럽 고.
263,맛 과 색 이 깔끔하다.
263,좀 색 달라 보 여서.
263,타 맥주 에 비해 색 이 진하다.
263,맥주 의 색 과 골든 라거 의 색 이 매치 가 잘 되어서 좋 다.
264,"맥스 광고 에서 보면 ' 맥스 는 맛있다 ' 라는 멘트 가 나오는 데 , 그걸 보고 한번 사 먹게 되 며 그로 인해 다른 맥주 보다는 더 고소하고 청량감 이 있다 는 생각 을 하게 되어서 좋아합 니다."
264,맥주 를 첨으로 접하게 된 게 맥스 입니 다 맥주 를 좋아하지 않아 서 안 먹게 되 더군요 그런데 맥스 는 한번 먹어 봤 는데 괜찮 더라고요 그래서 가끔 맥주 마실 때 는 맥스 를 먹 습니다.
264,맥스 광고 를 보면 하정우 가 ' 풍 미 작렬 ' 이러 면서 먹는 장면 이 있는 데 그것 을 보면 맥스 라는 맥주 를 먹고 싶어 졌 다 그러 면서 점차 적 으로 맥주 를 살 때 맥스 를 찾게 된 다.
264,하이트 만 먹다 가 맥스 를 더 먹게 됨.
264,처음 먹은 맥주 가 맥스 였 는데 맛있었 던 기억 이 있어 서 그 이후 로는 나도 모르 게 맥스 부터 찾게 되었 습니다.
265,카프리 가 전반 적 으로 맛 이 부드럽 다.
265,깔끔하며 카프리 의 맛 이 생각나서 좋아한 다.
265,카프리 는 맥주 에 소주 탄 맛 이라 뭔가 맛있는 맛 이라 좋아합 니다.
265,"제 가 즐겨 먹는 맥주 인 것 이 가장 큰 이유 이고 , 매우 오래 전이 지만 , 광고 에서 즐거움 을 느꼈 고 , 그때 부터 카프리 를 좋아합 니다 그래서 그런 지 카프리 맥주 상표 도 맘 에 듭니 다."
265,카프리 를 좋아해서.
266,젊고 트랜디 한 이미지 를 준 다 젊은 세대 가 부담 없이 즐길 수 있는 맛 과 맥주 하면 하이네켄 이라는 이미지 가 심어 져 있 다.
266,카스 가 요즘 젊은 세대 에 맞는 맥주 이미지 가 강하고 무엇 보다도 다른 맥주 보다 탄산 이 강해서 좋 습니다.
266,젊은 세대 들 이 좋아하는 맥주 라서.
267,"마셨 을 때 그냥 보통 맥주 보다는 먹기 도 쉽 고 , 술 을 잘 못 마시는 친구 들 도 쉽 게 마실 수 있어 좋아함."
267,그냥 맥주 는 못 마시 겠 기에.
268,"마셔 도 배 가 많이 안 불러 서 , 알코올 도수 가 낮아 순하다."
268,칼로리 가 낮아 서 많은 양 을 먹어 도 무리 가 없 음 맥주 를 많이 마시는 편 이기 때문 에 배 가 안 부른 맥주 가 좋 음.
269,목 넘김 이 좋 고 다음 날 숙취 가 덜 해서.
269,순하고 목 넘김 이 부드럽 고 뒤끝 이 깔끔하고 많이 마셔 도 다음 날 숙취 가 별로 없다.
270,라임 이랑 먹는 맛 이 상큼 하고 좋 다.
270,라임 을 넣어 서 함께 먹는 상큼 함 이 더해 지 고 다른 맥주 에 비해서 쓴맛 이 덜 하고 시원한 맛 이라서.
271,맛 이 조 아서.
271,부드러운 목 넘김 땜 에 자연히 로고 도 조 아 진 다 맥주 맛 이 좋 아서.
271,맥주 맛 이 조 아서.
271,목 넘김 이 조 아서.
272,맥주 많이 진하고 풍부하다.
272,맛 이 진하고 풍부해서 그렇 습니다.
273,"발음하기 가 쉽 고 , 시원한 생각 이 든 다."
273,부드럽 고 시원하다 카드 라는 발음 이 상쾌하다 광고 를 보면 맥주 생각 이 나게 만든 다.
273,발음 이 상쾌해서.
274,탄산 이 적고 향 이 좋 으며 부드럽 다.
274,탄산 이 적고 뒷맛 이 깔끔함.
274,탄산 이 적어 서 그런 지 목 넘김 이 좋 고 맛 이 부드럽 다.
274,탄산 이 카스 에 비해 적어 부드러움.
275,끝 맛 이 상큼 하고 깨끗한 느낌 이 들어서.
275,맛 도 맛있고 광고 이미지 가 상큼 하고 깨끗한 느낌 이 든 다.
276,싱겁 지 않고 목 에 톡 쏘는 맛 ?.
276,"맛 이 깔끔하고 , 싱겁 지 않 음."
277,부드러운 거품 과 향 과 맛 때문 에.
277,향 맥주 라서 맛있다.
277,맛 이 강하지 도 않으 면서 깔끔한 맛 이 남.
277,보러 향 이 맛있게 강하고 부드럽 다.
277,상큼 한 향 과 부드러운 거품 이 좋 다.
277,맛 이 깔끔하고 향 이 강하지 않아 서 좋아함.
277,다른 맥주 와 다른 향 이 있고 거품 이 부드러워 서.
277,맥주 가 시원하고 맛있 음.
277,시원하면 서 깔끔하고 맛있기 때문 에.
278,맛 이 깔끔하고 탄산 의 느낌 이 경쾌 하다.
278,시원해 보이 고 선전 도 경쾌 하고 좋 아서.
279,"맛 , 그리고 상대 적 으로 낮은 알코올 도수."
279,부드러 우 며 타 맥주 에 비해서 도수 가 상대 적 으로 낮다 고 느낌.
279,알코올 이 낮아 서.
279,알코올 농도 가 낮은 거 같고 맛있어 서 먹기 편함.
280,맥주 맛 이 좋 아서 맥스 특유 의 시원한 맛 때문 에.
280,맥스 를 좋아하기 때문 에.
280,맥스 는 다른 맥주 보다 진한 맛 이 좋 습니다 다른 제품 들 은 시원한 맛 은 있지 만 싱거운 편입 니 다 그 에 반해 맥스 는 진한 맛 이 제 입 에 맛 이 때문 입니 다.
280,맥스 를 좋아하니 까 관심 있게 봐 지 네요.
281,술 같지 않아 서 가볍 게 마시기 좋 다.
281,술 을 잘 못 하는 제 가 마시기 에 부드러운 것 같아 서.
281,예전 에 눈 으로 마시는 맥주 라는 광고 로 술 을 못 하는 나 에게 맞는 것 같다.
281,"쉽 게 마실 수 있는 맛 인 것 같다 크게 자극 적 이지 않는 느낌 이다 술 을 잘 마시 지 못 하는 데 , 버드와이저 가 비교 적 편하게 마실 수 있는 것 같다."
282,화이트 가 좀 깔끔하고 시원한 느낌 이 드네 요 아무래도 처음 부터 화이트 를 먹어 서 그런 거 같 습니다.
282,처음 먹어 본 맥주 가 화이트 깔끔한 맛.
283,일본 갔 을 때 생맥주 에 반했 다.
283,"일단 찐 한 맛 에 반하고 , 부드러움 에 한 번 더 반한 다."
283,맥주 맛 에 반해서.
284,처음 에는 원빈 이 드라이 피니시 광고 모델 이라서 좋아했 는데 맥주 를 마셔 보니 톡 쏘는 맛 도 좋 고 시원해서 좋아하게 됬 ? 윱 求 ?.
284,톡 쏘는 맛 이 깔끔하고 좋 다 그리고 광고 모델 도 좋아해서 선호한 다.
285,대중 적 이어서 가장 접근성 이 좋 다.
285,구입 이 용이 함.
285,맛 이 깔끔하고 구하기 가 비교 적 용이 해서.
285,대중 적 이며 친근하다 쉽 게 접근 이 용이 하다 맛 이 외국 맥주 에 비해 떨어지 지 않는 다.
285,"대중 적 인 , 저렴 한 , 접근 용이 성."
285,접하기 용이 하다.
285,어딜 가나 살 수 있어 접근성 이 좋 고 비슷하게 접근성 이 좋 은 하이트 보다 맛있어 서 카스 로 바꾸게 되었 습니다.
286,맛있고 시원하고 탄산 이 가득.
286,보러 향 이 가득하고 맛 이 깔끔하다.
287,축구 를 좋아해서 익숙한 상표.
287,축구 를 좋아하기 에 그렇 습니다.
287,축구 를 좋아해서 집 에서 축구 보면 서 자주 마시는 편 인데 하이네켄 이 챔피언스리그 를 후원 하다 보니 축구 볼 때 마시 면 좀 더 분위기 가 사는 거 같다.
288,신랑 이 좋아해서.
288,신랑 이 좋아해서.
288,신랑 이 좋아헤 서.
289,목 넘김 이 깔끔하고 다른 맥주 보다 순하고 시원해서 요.
289,맛 이 시원하고 깔끔합 니다 목 넘김 도 좋 고 냄새 도 좋 아요.
289,레몬 을 넣어 마시 면 특유 의 상큼 함 과 목 넘김 이 좋 다.
289,맛 이 좋 고 넘김 이 좋 습니다 시원하기 도 하고 요.
289,맛 이 순하고 깔끔하며 목 넘김 이 좋 다.
289,개인 적 으로 알코올 냄새 가 덜 하고 맛 이 순하며 목 넘김 이 가장 좋 기 때문 에.
289,상큼 하고 시원해 목 넘김 이 좋 다.
289,목 넘김 이 제일 시원하다.
290,맛 이 깔끔하고 가성 비 가 좋 고 접하기 쉬움.
290,가성 비 가 좋 음.
290,가성 비 가 좋 음.
291,호가든 의 아카시아 향 부드러운 목 넘김.
291,호가든 의 은은한 아카시아 향 부드러운 목 넘김.
292,외우기 쉽 다.
292,좋아하는 맥주 이기도 하지만 외우기 쉬운 이름 이다.
293,깔끔하고 칼로리 걱정 이 덜 하 다.
293,칼로리 걱정 이 덜 하고 부드럽 다.
293,맛 도 좋 고 칼로리 걱정 없어 서.
294,맛 이 급격히 좋아졌 다 기존 에는 국산 을 먹으 면 MAX 만 찾았 는데 요즘 은 오비 골든 라 거만 찾게 된 다 오비 골든 라거 는 광고 를 본 적 이 없다 광고 하면 맥스 가 생각나지 만 역시 맥주 는 맛 이 생명 이다 ~.
294,오비 골든 라거 를 먹었 을 때 맛 이 좋 아서 상표 를 보면 딱 그 맛 이 생각난 다.
295,다른 맥주 에 비해 확실히 맛있 음.
295,맛 이 다른 맥주 와 확실히 다르 다 탄산 이 더 많이 서 시원하고 짜릿 한 맛 이 강해서 좋 다.
295,국내 대표 적 인 맥주 하이트 보다는 좀 더 세련 돼 보이 고 맛 이 확실히 다르 고 좋 다.
295,맛 이 확실히 다름.
296,역사 가 깊 음.
296,외국 맥주 에 대한 호감 역사.
297,평소 에 즐겨 마시 던 거 라서.
297,평소 에 좋아함.
297,맛 이 좋 아서 이고 즐겨 먹던 거 라서.
297,평소 즐겨 마셔 익숙하기 때문.
297,옛날 부터 평소 에 마시 던 것 이라서.
298,예전 부터 마셔 왔 던 맥주 라 익숙하고 연한 맛 이어서 좋 다.
298,맛 이 연하고 부드럽 다.
298,뒷맛 이 깔끔하고 맥주 맛 이 연하다.
298,맛 이 연하고 맛있다.
299,"호가든 에서 나 는 옅 은 오렌지 향 , 목 넘김 좋 음."
299,호가든 벨기에 맥주 를 먹어 봤 는데 오렌지 향 이 나면 서 목 넘김 이 부드러웠 음.
300,제일 자주 마시 다 보니 익숙해졌 다.
300,대중 적 이고 자주 마셔 서 익숙한 맛 이기 때문.
300,자주 봐 서 익숙해진 듯 합 니다.
300,주위 사람 들 이 주로 마시는 브랜드 이다 보니 같이 마시 게 되 고 습관 적 으로 찾다 보니 익숙해져 서 맛 도 익숙해짐.
301,레몬 을 곁 들 여 먹으 면 맛있다.
301,레몬 을 곁 들 여 먹으 면 상큼 한 맛 이 좋 고 적당한 탄산 에 목 넘김 또한 청량감 있어 좋 다.
302,맥주 를 마시는 것 만이 아니 라 보는 맥주 로.
302,공유 가 맥주 마시는 광고 만 봐 도 맥주 가 먹고 싶다.
303,"맛 이 좋 아서 , 깔끔해서 , 취하지 않는 느낌 때문 에."
303,목 넘김 이 부드럽 고 많이 마셔 도 취하지 않는 다.
303,맛 이 있고 많이 마셔 도 취하지 않는 느낌.
303,알코올 느낌 이 안 나면 서 마시기 좋 고 맛있고 취한 다.
303,알코올 이 맞고 먹어 도 먹어 도 취하는 느낌 이 다른 맥주 와 적기 때문.
304,카스 광고 연예인 이 좋 아서.
304,좋아하는 연예인 이 광고 를 하기 때문 에 좀 더 선호합 니다.
304,내 가 좋아하는 연예인 이 광고 모델 이라서.
304,광고 에 연예 인들 나온 거 보면 마시 고 싶어 져 요.
305,"오랜 역사 와 네덜란드 브랜드 이기 때문 에 , 맛 도 상당히 좋 다."
305,신선하고 네덜란드 상표 여서 더 좋 고 맥주 의 역사 와 전통 이 있어 서.
306,같이 마시는 사람 이 좋아해서 자연 스럽게 마시 고 있 음.
306,제일 맛있고 주변 친구 들 도 좋아해서 같이 먹 을 수 있기 때문 에.
306,친구 가 마셔 서 같이 마시 다 보니 자연 스럽게 좋아진 거 같다.
306,흑 맥주 를 좋아하기 도 하고 같이 맥주 먹는 친구 가 좋아해서 마시 다 보니 좋아짐.
307,많이 들 찾고 맛 도 이 게 제일 나 아서.
307,흑 맥주 는 이 게 제일 맛있다 목 넘김 이 좋 음.
308,입안 가득 퍼지는 풍 미.
308,맛있다 ! 목 넘기 도 좋 고 마셨 을 때 입안 가득 톡 쏘는 맛 이 확 퍼지 면서 강한 맛 이 느껴져 좋 다.
309,저렴 한 국내 맥주 중 에서 톡 쏘는 탄산 느낌 이 좋 다.
309,가격 이 수입 맥주 에 비해 저렴 하고 국내 맥주 중 에 맛 이 제일 좋 아서.
309,어디 서나 살 수 있고 저렴 톡 쏘는 느낌 이 좋 다.
309,톡 쏘는 맛 이 있고 가격 도 한국 에서 저렴 하게 마실 수 있어 서.
309,수입 맥주 에 비해 가격 도 저렴 하고 맛 과 청량감 이 좋 아서 즐겨 마신 다.
309,오래 마셔 서 익숙하고 톡 쏘는 맛 도 있고 어디 서나 쉽 고 저렴 하게 즐길 수 있어 서.
310,광고 노출 이 많아 서 가장 친근하다.
310,해외 축구 를 많이 접하다 보니 광고 가 많이 노출 되어 있 다 그리고 맛 도 괜찮 다.
310,많은 광고 노출 로 인해.
310,광고 에 많이 노출 되어 익숙함.
311,알코올 이 많이 들어가 있지 않아 서.
311,보리 가 많이 들어가 있 을 거 같은 느낌 이 든 다.
311,탄산 이 많이 들어가 있어 서 가볍 게 마실 수 있다.
312,맥주 맛 이 좋 고 인지도 도 높다.
312,인지도 가 높다.
312,카스 가 맥주 중 에 제일 맛 도 좋 고 인지도 도 있어 선호한 다.
312,맛있고 인지도 가 높 음.
313,맥주 고유 의 맛 이 난 다.
313,저 칼로리 에 시원하고 맥주 고유 의 맛 을 잘 살렸 다.
314,예전 부터 알 아 왔 고 대중 적 이고 맛있어 서.
314,가장 대중 적 으로 많이 알 고 있으 므로.
314,대중 적 이고 사람 들 이 많이 알 기 때문.
315,하정우 광고 를 보고 난 후 부터 좋아졌 다.
315,하정우.
315,하정우 가 좋 아서.
315,모델 ( 하정우 ) 을 좋아하고 맛 도 부드러운 것 같다.
315,깨끗한 느낌 을 전달하는 광고 를 보고 난 후 부터 좋아하게 되었 다.
316,레몬 맛 과 톡 쏘는 맛 의 맥주 와 어우러져 서 깔끔하게 마실 수 있어 좋 음.
316,맛 이 가장 나 에게 맞는 거 같 음 톡 쏘는 맛 과 탄산 이 시원한 맥주 의 맛 과 어우러짐.
317,비리 지 않고 맛 ㅇ ㅣ 깔끔함.
317,부드럽 고 비린 맛 이 없다.
317,비린 맛 이 없고 가격 도 적당해서.
318,미국 특유 의 깊은 맥주 의 맛.
318,특유 의 깊고 진한 맛.
319,맛 이 좋 다 향 도 좋 고 약간 달달 한 게 꿀맛 도 난 다.
319,맛 이 뭐랄 까 깊은 맛 이 나면 서 끝 맛 이 달달 한 게 좋 음.
319,맛 이 좋 고 달달 한 게 목 넘김 이 좋 음.
320,잘 알려진 상표 라.
320,국내 맥주 상표 중 에 많이 알려져 있고 맥주 맛 이 좋 아서.
320,국내 맥주 치 곤 맛 이 좋 아서 맥주 상표 도 같이 좋아짐.
320,맛 이 좋 고 브랜드 가 잘 알려져 서.
321,쓴맛 을 싫어해서 가볍 게 즐길 수 있어 서 자주 먹음.
321,맛 도 좋 고 시원하게 즐길 수 있는 광고.
321,국산 이며 가볍 게 즐길 수 있 음.
322,맛 이 가장 좋 다 시 큼 만 맛 이 덜 하 다.
322,시 큼 함.
323,그나마 한국 맥주 중 에서 제일 맞이 좋 으므로.
323,술 을 잘 못 해서 그나마 먹는 게 그거 임.
323,많이 좋아하지 않지 만 그나마 국산 에서 젤 괜찮 은 거 갔 습니다.
323,처음 먹었 던 술 이 카스 였 는데 그때 는 아 무 맛 도 못 느끼 고 먹었 는데 차츰 먹어 본 결과 목 넘김 이 다른 맥주 에 비해 많이 부드럽 게 느껴졌 습니다 그래서 카스 를 자주 먹는 편입 니 다.
323,술 을 잘 못 먹는 데 먹어 본 다른 맥주 보다 부드럽 고 그나마 먹 을 수 있다.
323,맛 이 그나마 나 아서.
323,그나마 많이 마셔 봐 서.
323,맛 이 제일 낫다 깔끔하고.
323,국산 맥주 중 그나마 맛 이 제일 낫다.
324,병 을 돌려 서 따는 게 좋 고 적당한 사이즈 의 병 맥주.
