clusterno,,docNo,raw_doc
24_3,1,7556,거품이 좋아서
24_3,2,1029,맛이 풍부해서
24_3,3,4104,맛이 깊고 풍부해서
24_3,4,9718,풍부한 거품때문에
24_3,5,8842,풍부한 거품
24_3,6,6905,맛이 깔끔하면서도 풍부하다 맛이 좋다
24_3,7,4364,맛이 풍부하다
24_3,8,1805,맛이 풍부하고 깔끔하다
24_3,9,5264,거품맛
24_3,10,1809,거품이좋아서
24_3,11,5652,거품과 맛이 좋다
24_3,12,8110,향이 풍부해서
24_3,13,8601,풍부한 맛
24_3,14,1816,맛이 풍부함
24_3,15,7236,맛의 풍부함
24_3,16,2458,거품이 좋고 맛이 좋다
24_3,17,2459,풍부한 맛
24_3,18,1182,풍부한맛
24_3,19,4383,거품 이 좋아서
24_3,20,417,특유의 풍부한 맛
24_3,21,7842,맛이풍부하다
24_3,22,4004,시원하고 풍부한 맛
24_3,23,3910,거품이 좋음
24_3,24,9996,맛이 풍부해서
24_3,25,2727,맛이 풍부하다
24_3,26,4136,맛과 풍부한 느낌
24_3,27,5419,풍부한 거품과 시원한 맛
24_3,28,4142,거품이 풍부해서
24_3,29,5423,맛이 풍부하다
24_3,30,6194,맛이 풍부해서
24_3,31,565,맛과 향이 좋으며 거품이 풍부하여 목넘김이 좋다
24_3,32,10313,풍부한 맛
24_3,33,1721,맛이 풍부하고 깔끔함
24_3,34,9787,풍부한 맛
24_3,35,9418,목넘김이 부드럽고 거품이 풍부해서
24_3,36,6852,거품
24_3,37,8644,풍부한 거품의 맛이 좋다
24_3,38,1862,거품이 풍부
24_3,39,8993,풍부한 거품..^^
24_3,40,4168,맛이 풍부해서
24_3,41,1932,맛이 풍부하다
24_3,42,2762,맛이 풍부해서
24_3,43,5068,풍부한 거품의 맛
24_3,44,7261,맥주 맛이 풍부하다.
24_3,45,9807,거품이 좋음
24_3,46,7622,거품과 맛이 좋아서
24_3,47,209,맛이 깊고 풍부하다
24_3,48,6649,맛이라던가 거품이 좋아서
24_3,49,1625,맛이 좋고 거품이 풍부해서
24_3,50,3165,풍부한맛
24_3,51,280,풍부한거품
24_3,52,5343,맛이 깔끔하고 풍부하다.
24_3,53,7023,맛이 좋고 풍부하기 때문에
24_3,54,4580,맛이 풍부하다
24_3,55,5990,맛이 진하고 풍부해서
24_3,56,6511,맛이 고소하고 거품이 풍부함
24_3,57,4209,맛이 풍부하다
24_3,58,10250,깔끔하면서 풍부한 맛.
24_3,59,6917,풍부한 맛
24_3,60,6133,"풍부한 거품과 풍부한 맛, 청량감이 조화롭다."
24_3,61,1142,깔끔하면서 풍부한 맛
24_3,62,5908,거품이 풍부한 것이 맛이 깊다
24_3,63,7931,거품이 좋아서
24_3,64,2045,시원하고 거품맛이 좋아서
24_3,65,6654,거품이풍부하구 맛이 좋아서
48_3,0,6178,어디서나 구할수 있다
48_3,1,1979,쉽게 구입할 수 있고 맛이 깔끔하다
48_3,2,6662,구하기 쉽고  시원하고  가볍다
48_3,3,9832,시중에서 가장 흔하게 구할 수 있다
48_3,4,4490,맛이 깔끔하고 가장 구하기 쉽다
48_3,5,2828,어디서든 쉽게 접할수 있고 저렴하고 맛있다
48_3,6,10392,맥주맛이좋다. 적당한가격. 구하기쉬움.
48_3,7,5135,"제일 쉽게 접할 수 있고,  가격도 저렴하고 국산이고  톡쏘는 맛이 좋다."
48_3,8,721,"저렴한 가격, 순한 맛, 쉽게 구할 수 있음"
48_3,9,946,저렴하고 판매처가 많아 쉽게 구할 수 있음.  부담없이 가볍게 마시기 좋음.
48_3,10,9091,구하기 쉽고 부담스럽지 않은 맛이다
48_3,11,7125,아무데서나 쉽게 구할수 있는 맥주라서
48_3,12,9238,"쉽게 구매할 수 있다, 접근성이 쉽다"
48_3,13,10040,어딜가나 쉽게 구매할 수 있어서
48_3,14,378,쉽게 구입할 수 있어서
48_3,15,3067,"일반적으로 쉽게 접할 수 있고 흔하며, 가격이 저렴한 편이어서."
48_3,16,6750,가장 친근감있고 어디서나 쉽게 구매할 수있다.
48_3,17,1055,쉽게 구하고 저렴하고 맛이 괜찮다
24_28,0,6983,제일 입맛에 맞아서
24_28,1,5706,입맛에 제일 잘 맞음
24_28,2,9159,제 입맛에 맞고 tv광고도 많이해서
24_28,3,141,입맛에 가장 잘맞아서 좋아합니다.
24_28,4,9104,내 입맛에 제일 잘 맞다
24_28,5,2808,카스가 내 입맛에 맞아서
24_28,6,2931,입맛에 맞아서 좋아함.
24_28,7,372,익숙하고 입맛에 맞아서
24_28,8,5400,카스가 그냥 내 입맛에 맞아서
24_28,9,6972,제입맛에 제일 잘 맞습니다.
24_28,10,958,대중적이고 입맛에 맞아서.
24_28,11,2527,가장 대중적으로 많이 먹어서 가장 입맛에 맞다.
24_24,0,8100,맛이 깔끔하고 청량감이 있음
24_24,1,4071,시원할때 청량감이 뛰어나다
24_24,2,6535,적당한 청량감+목넘김이 좋음
24_24,3,3980,맛이 시원하고 청량감이 있다
24_24,4,7789,"칭따오만의 청량감, 시원함"
24_24,5,6989,마셨을때 시원함과 청량감
24_24,6,1939,시원한 청량감과 깔끔하고 쌉살한게 맛있어서
24_24,7,9107,맥주맛이 청량감이 있고 시원하고 목넘김이 좋다
24_24,8,10296,"마셨을 때 톡 쏘고, 청량감이 좋다"
24_24,9,3482,목넘김이 좋고 청량감이 탁월하다
24_24,10,6703,맛이 부드럽고  왠지 청량감있고 시원한 느낌이 듬
24_24,11,284,시원한 청량감이 있어서
24_24,12,3326,"청량감, 시원함, 특유의 첫맛"
24_24,13,7135,청량감이 강하다
24_2,0,6401,칼로리가 적어서
24_2,1,8555,낮은칼로리때문에
24_2,2,3716,칼로리가 낮다. 탄산음료처럼 가볍고 청량감이 있다.
24_2,3,4998,칼로리가 적어서
24_2,4,9537,칼로리
24_2,5,3208,칼로리가 적어서
24_2,6,3850,저칼로리에 맛도 좋다
24_2,7,8715,칼로리가 좀 낮아보여서
24_2,8,6669,저칼로리
24_2,9,10001,칼로리가적어서
24_2,10,3602,칼로리가 작아서
24_2,11,5524,시원하고 웬지 칼로리가 낮을 것 같아서..
24_2,12,5269,칼로리가 낮다고 광고를 하는걸 보고 좋아하게 되었음.
24_2,13,535,시원하고 저 칼로리이므로
24_2,14,7708,칼로리가 낮다는 인식때문에
24_2,15,1439,"깔끔한맛, 저칼로리"
24_2,16,3488,맛이좋고 칼로리도 낮다.
24_2,17,4641,칼로리가 적어서
24_2,18,6307,그냥 칼로리가 낮다고 그래서
24_2,19,8244,칼로리
24_2,20,6693,맛도있고 칼로리가 적어서
24_2,21,166,저칼로리 깔끔한맛
24_2,22,7863,왠지 저칼로리라니까
24_2,23,4266,"맛이 깔끔하고, 저칼로리임."
24_2,24,7217,아무래도 칼로리가 낮을 것 같아서
24_2,25,3890,칼로리가적어서
24_2,26,8006,칼로리 적은 맥주여서
24_2,27,7072,깔끔하고 칼로리가 낮다
24_2,28,4919,칼로리가 낮아서
24_2,29,440,칼로리가 낮다해서
24_2,30,1396,칼로리가 낮다는 광고 때문
24_2,31,5307,맥주의 칼로리가 부담스러워서 다른 맥주보다 칼로리가 적은 카스 라이트를 선호함
24_2,32,9276,칼로리가 낮다고 광고해서
24_2,33,7358,칼로리가 부담되는데 저칼로리 맥주라서
24_2,34,4672,그냥 맥주보다 칼로리가 낮다고해서
24_2,35,3137,다른 맥주보다 칼로리가 낮다고 해서
24_2,36,10302,칼로리가 낮아서 부담없이 마실 수 있어서
24_2,37,2627,칼로리가 적어서
24_2,38,580,칼로리가높지않아서.
24_2,39,9206,저칼로리여서
24_2,40,2502,칼로리가 적으면서도 맥주의 맛이 좋다
24_2,41,7585,"맛, 칼로리"
24_2,42,3145,친숙함 저칼로리
24_2,43,7626,탄산이 강하고 칼로리가 낮기 때문에
24_2,44,843,칼로리가 적어서
24_2,45,5452,칼로리가 낮아서
24_2,46,1102,저칼로리 맥주라서
24_2,47,8973,칼로리가 적다고 해서
24_2,48,8348,칼로리가 적음
24_2,49,6996,그냥 저칼로리라고 하니까
24_2,50,9657,칼로리
24_2,51,5081,칼로리가 낮다
24_2,52,9124,순해서 칼로리도 카스라이트는 낮아서
24_2,53,10362,칼로리가 낮아서 부담이 덜하다
24_2,54,607,라이트라 칼로리가 낮을거 같고 톡쏘는 맛이 좋아서
24_2,55,96,일단 칼로리가 낮으면서 맛도 나쁘지 않음
24_2,56,8609,칼로리가 낮아서... 부담없이 마실수 있기 떄문
24_2,57,3178,저칼로리
24_2,58,1899,칼로리가 낮아서
24_2,59,4114,"깔끔한 맛, 낮은 칼로리"
24_2,60,8788,저칼로리
24_2,61,7665,칼로리가 낮고 깔끔하고 담백한 맛
24_2,62,7666,맛도 괜찮고 칼로리가 낮은 점
24_2,63,6132,칼로리가 적다
24_2,64,5109,칼로리가 다른 맥주보다 낮아서
24_2,65,6022,칼로리가 낮고 입맛에 잘 맛는다
24_2,66,889,칼로리가 낮아서
24_2,67,3066,칼로리가 낮아서. 청량감 때문
24_2,68,7163,칼로리가 다소 낮음.
24_2,69,638,칼로리가 적어서
48_11,0,5872,시원해보인다
48_11,1,2513,깔끔해 보인다
48_11,2,628,시원해보임
48_11,3,6119,고급스러 보인다
48_11,4,7208,시원해보이고 맛있어보이는이미지
48_11,5,5545,시원해보임
48_11,6,2826,시원해보임
48_11,7,3740,시원해보임
48_11,8,4910,맛있어 보인다
48_11,9,8223,시원해 보인다
24_8,0,7872,제일 맛있다
24_8,1,5249,맛이 제일 깔끔한 것 같다
24_8,2,6978,제일 맛있다
24_8,3,8502,제일 맛이 좋음
24_8,4,9715,제일 맛있어요
24_8,5,9271,맛이 제일 맛있다.
24_8,6,1673,제일 시원하다
24_8,7,7182,국산중에 맛이 제일 좋다
24_8,8,5367,제일 맛있다
24_8,9,4492,카스 맛이 제일좋음
24_8,10,6670,제일 깔끔한 맛인 것 같음
24_8,11,3087,맛이 제일 신선했다.
24_8,12,6935,제일대중적이라서
24_8,13,8977,제일 맛있어서
24_8,14,530,제일 맛있어요  
24_8,15,2451,제일 맛있다
24_8,16,5294,맥주맛이 제일 좋아서
24_8,17,9384,맛이 제일 좋아요
24_8,18,4567,맛이있어서 제일~~
24_8,19,1241,맥주중에 맛이 제일 좋다.
24_8,20,8346,맥주 맛이 제일 괜찮음
24_8,21,3227,제일 맛있다
24_8,22,1245,제일 맛있어서
24_8,23,4425,맛이 제일 좋다
24_8,24,3808,제일 맛있다
24_8,25,3941,내 입맛에 제일 맞는 맥주라 제일 많이 보게 되니 이 상표를 제일 좋아하는거 같네요.
24_8,26,8241,"제일 목넘김이 좋고, 톡쏘는 맛이 좋고, 내 입맞에 제일 맞다."
24_8,27,808,맛이 제일 좋아서
24_8,28,5162,맛이 제일 생맥주 같다
24_8,29,9260,제일 잘 넘어가고 맛도 좋다
24_8,30,9298,맛이 제일 좋아서
24_8,31,622,제일 맛이 좋은거 같아서
24_8,32,943,맛이 제일 좋아서
24_8,33,4008,제일 맛이 좋음
24_8,34,4339,맛이 제일 좋아서
24_8,35,9182,시원한 맛이 제일 좋다
24_8,36,1718,시원하고 맛이 제일 좋아서
24_8,37,5001,제일 많이 먹어왔음.  제일 친근한 이미지임.  톡쏜느 맛이좋음
24_8,38,7226,제일 맛있다.
24_8,39,10172,제일 보리맛이 좋다.
24_8,40,9546,맥주의 맛이 제일좋습니다.
24_8,41,6910,제일 맛있다
48_16,0,3472,맥주맛이 괜찮아서
48_16,1,10225,도수가 높아서 괜찮다
48_16,2,9110,가격도 괜찮고 맛도 괜찮아서
48_16,3,7814,그냥 좋다 맥주 맛도 괜찮은거 같고
48_16,4,9212,시원하고 맛이 괜찮음
48_16,5,6621,깔끔하고 괜찮다
48_16,6,9070,끝맛이 깔끔하고 전체적으로 맛이 괜찮아서
48_16,7,415,가장 구매하기 쉬운 맥주이고 맛도 괜찮다
24_17,0,9414,맛이 담백하다 칼로리가 적다
24_17,1,3841,맛이 담백
24_17,2,7522,왠지 칼로리가 적어 살이 안찔것 같은 생각이 듬
24_17,3,4355,칼로리가 많이 없는 것 같음
24_17,4,5796,맛이 담백함
24_17,5,2598,담백한맛
24_17,6,870,맛있고 칼로리가 적을것 같아서 ㅋㅋ
24_17,7,1127,그중에 칼로리가 적음
24_17,8,2985,담백한 맛
24_17,9,10058,맛있고 칼로리에 대한 부담이 적다.
24_17,10,5966,맛이 담백하고 품격있음
24_17,11,6318,맛이 부드럽고 칼로리 부담이 적다
24_17,12,5848,거품이 품격이 있어서
24_17,13,10022,부드럽다 칼로리가 적은것 같다
24_17,14,8276,칼로리가 좀 적어서
24_17,15,4094,뭔가 칼로리가 적은거 같은 느낌때문에
24_17,16,5528,맛있다. 거품이 적다.
24_17,17,9593,맛이 담백해서
24_17,18,6214,맛이 담백하다
24_17,19,2846,품격있는 맥주다
24_11,0,513,대중적이기 때문에
24_11,1,6877,맛 때문에
24_11,2,4101,깔끔한 맛때문에
24_11,3,198,맛이 있기 때문이지요..
24_11,4,2503,청량감과 시원한 맛 때문에
24_11,5,5576,진한 맛때문에  
24_11,6,9225,진한 맛 때문에 좋아한다.
24_11,7,8843,맛있기때문이다
24_11,8,5196,광고 때문에
24_11,9,1810,저칼로리이기때문
24_11,10,6705,맛때문에
24_11,11,10198,쌉싸름한 맛 때문에
24_11,12,5975,맛 때문
24_11,13,6106,멕주의 맛 때문
24_11,14,1691,진한 맛 때문에
24_11,15,10245,청량감때문에
24_11,16,1565,독특한 맛때문에
24_11,17,4510,광고 때문에
24_11,18,6437,깔끔한 맛때문에
24_11,19,6752,입맛에 맛기때문에
24_11,20,815,상표보다는 맛때문에 좋아함
24_11,21,293,맛때문에
24_11,22,3943,레몬 맛을 좋아하기때문
24_11,23,40,맛있기 때문에
24_11,24,5223,맛때문에
24_11,25,7404,목넘김이나 맛이 좋기 때문에
24_11,26,2991,부드러운 맛 때문에
24_11,27,3560,깔끔한 맛 때문에
24_11,28,10380,맛있기 때문에
24_11,29,4381,깔끔한 맛 때문
24_11,30,6710,쏘는맛때문
24_11,31,1528,깔끔한 맛때문에
24_11,32,7353,부드러운맛때문에
24_11,33,6970,부드러운 맛때문에
24_11,34,10033,맛때문에
24_11,35,1020,맛이 있기 때문에
24_11,36,189,맛이 좋기 때문에
24_11,37,4734,맛 때문에
24_11,38,2111,부드러운맛때문에
24_23,0,9609,맥주맛이좋아서
24_23,1,1538,맛에서 다른 맥주보다 좋다
24_23,2,7812,맥주 맛이 좋다
24_23,3,5000,맥주의 맛이 좋아서...
24_23,4,2076,맥주맛이 좋아서
24_23,5,9527,맥주맛이 좋아서..
24_23,6,3277,맛이 다른 맥주보다 좋아서
24_23,7,2125,맥주맛이 좋다
24_23,8,180,맥주 맛이 좋아서
24_23,9,6389,맥주가 좋아서
24_23,10,8791,맥주맛이 좋아서
24_23,11,1694,맥주 맛이 좋다
24_23,12,9209,맥주맛
24_23,13,6268,맥주맛이좋아서
24_23,14,2173,맥주맛이 좋다
24_23,15,2398,맥주 맛이 좋아서
48_10,0,8674,맛이 개운하고 깔끔함
48_10,1,7138,시원하고 맛이 개운하다
48_10,2,10290,깔끔하고 개운한 맛
48_10,3,516,뒷끝맛이 개운했다.
48_10,4,8774,개운
48_10,5,2838,맛이 톡쏘는 맛이 가장 좋고 뒷맛이 개운합니다.
48_10,6,6121,끝맛이 개운하다
48_10,7,266,개운한 맛
48_10,8,2813,"시원한맛, 뒷맛이 개운하고, 맛이 있다. 숙취가 적은 것 같다."
48_10,9,6495,맛이 개운하고 좋아서요
24_16,0,320,맛있어서 좋아함.KGB 레몬을 좋아합니다.
24_16,1,8066,흑맥주를 좋아하기 때문
24_16,2,2011,맛있어서 좋아합니다.
24_16,3,1700,KGB의 레몬맛을 좋아함.  맥주의 향을 좋아하지 않음.
24_16,4,9167,흑맥주 깊은맛
24_16,5,9469,좋아하는맛이다.
24_16,6,3338,맛있어서 좋아한다
24_16,7,3627,흑맥주의 쌉쌉한 맛떄문에
24_16,8,3247,흑맥주라서
24_16,9,6659,카스 맥주를 좋아해서
24_16,10,7811,좋아하고 맛있음
24_16,11,821,흑맥주의 특유의 맛
24_16,12,8330,맛있어서 좋아한다
24_16,13,9412,좋아하는 맛이라서
24_16,14,10004,맛을 좋아함
24_16,15,9140,흑맥주여서
24_16,16,5371,맛있어서 좋아한다
24_16,17,6108,카스맥주를 좋아해서
24_16,18,703,맛있어서 좋아해요
24_16,19,6603,맛있어서 좋아한다
24_16,20,4767,흑맥주의 풍부한 맛
24_36,0,9649,카스맥주의 맛이 나에게 잘 맞는것 같아서
24_36,1,5478,친숙하고 다른것보다 맛이 월등히좋은것같다
24_36,2,7270,다른 맥주보다 청량감도 좋은것 같고 보리맥주의 부드럽고 깊은 향(달달한 것도)이 좋다.
24_36,3,5046,제일 맛있는 것 같다.
24_36,4,413,이미지도 좋고 맛도 좋은 것 같다
24_36,5,2990,맛이 풍부한것같다
24_36,6,8453,맥주 특유의 맛이 잘 사는것같아서
48_1,0,5312,맛이 산뜻해서
48_1,1,8705,부드럽고 산뜻한 느낌
48_1,2,418,맛있어  산뜻해
48_1,3,4741,산뜻하고 맛있다
48_1,4,6153,"깔끔한 목넘김, 산뜻한 뒷맛"
48_1,5,6282,산뜻한 맛
48_1,6,5996,산뜻해서
48_1,7,7218,산뜻한 맛
48_1,8,9040,산뜻함
48_1,9,8624,산뜻하다
48_1,10,7544,시원함과 산뜻함
48_1,11,3698,맛이 산뜻하다
48_1,12,9267,깔끔함 산뜻함 김연아
48_1,13,9838,산뜻한 맛  
48_1,14,6807,산뜻한 맛
48_1,15,56,맛이 산뜻해서
48_1,16,5593,산뜻하고 시원함
48_1,17,3866,산뜻해서
48_1,18,123,산뜻하다
48_1,19,1340,맛이 시원하고 산뜻해서
48_1,20,6309,맛이 산뜻하고 깔끔하다
48_4,0,704,맛이 깔끔하고 시원함. 유명하고 외국 맥주보다 가격이 저렴하다
48_4,1,1184,깔끔한 뒷맛 저렴한 가격
48_4,2,2370,저렴하고 시원함
48_4,3,4324,가격도 저렴하면서 목넘김부터 시원하고 맛도 많이 쓰지 않고 좋다.
48_4,4,1829,깔끔하고 저렴해서
48_4,5,6028,저렴하면서 맛이 깔끔하다.
48_4,6,10178,맛과 저렴한가격과 고급스러운 디자인
48_4,7,4940,가격도 저렴하게 즐길 수 있고 맛이 풍부하다
48_4,8,3213,국산맥주중에 맛이 가장 좋은거 같다.  저렴한 가격에 맛도 좋다
48_4,9,944,저렴한 가격 접하기 쉽고 맥주맛도 깔끔하다
48_4,10,5457,뒷 맛이 가장 깔끔한 느낌과 저렴한 가격
48_4,11,8339,국산맥주라서 가격도 저렴하고 맛도 괜찮아서
48_4,12,8278,맛있고 저렴해서
48_4,13,2134,저렴하면서도 맛있다
48_4,14,7465,"다른 맥주보다 쓴 맛이 덜해서 목넘김이 좋음, 가격이 저렴함."
48_4,15,6777,저렴한 가격에 비해서 맛이 좋기 때문에
48_4,16,2620,맛있고 가격이 저렴한 라거라서
48_4,17,1501,"가격이 저렴하고, 어디서나 구매하기 쉽다.  깔끔하다"
48_19,0,1264,오랜전통이 있음
48_19,1,3728,전통적임
48_19,2,9650,전통
48_19,3,7179,전통적인 시원한 맛
48_19,4,3579,"진한맛,전통적인 맛"
48_19,5,9890,전통의 맛
48_19,6,7759,전통있고 맛이 깔끔해서
24_26,0,866,광고가좋아서 기억에 남는다
24_26,1,2539,기억하기 쉽다
24_26,2,6597,심플하면서도 기억에 잘 남는다
24_26,3,8136,잡다하지만 뭔가 중국스럽고 맛있어서 기억에 남는다
24_26,4,4618,거품의 맛이 기억에 남아서요~
24_26,5,727,좋아한다기 보단 그냥 본적이 있고 기억에 남아있어서
24_26,6,8972,젤기억에남고 맛있는것 같아서.
24_26,7,9864,먹어본적이 있어서 가장 기억에 남음
24_26,8,1971,기억하기 쉽다.
24_26,9,343,색감이 좋고 광고자체가 산뜻해서 기억에 남음
24_26,10,824,기억에 남아서
24_26,11,7914,맛있고 색도 좋고 광고가 기억에 남아서
24_26,12,95,기억하기가 쉽다
24_22,0,416,"맥주 맛이 좋다.. 그전에는 카스를 마셨는데, 톡쏘는 맛이 카스보다는 약간만 덜하면서도 부드럽다"
24_22,1,4417,"최근에 카스와 같이 먹어봤었는데,  의외로 맛있었음 카스보다 더   카스보다 부드러우면서 맛있다고 해야하나?  예전엔 카스가 최고였는데"
24_22,2,3554,늘 먹는게 카스다 보니깐?
24_22,3,4707,맥주의 맛도 좋고 카스 브랜드가 좋다.
24_22,4,4709,칼로리가 적어보여 좋다  맛도 좋다  카스와 카스라이트가 있다면 카스라이트를 선택한다
24_22,5,5905,"카스나 하이트를 주로 먹는데, 카스는 톡 쏘는 시원한 맛이 있어서 좋아한다."
24_22,6,6715,카스 맛이 좋아서요
24_22,7,7950,카스가 대표적이니까
24_22,8,176,카스가 그냥 맛이좋아요
24_22,9,1649,카스
24_22,10,626,  맥주를 알게되고 처음 먹어본 브랜드가 카스였고   입맛이 카스맥주맛에 익숙해져 버려서   웬만하면 카스맥주를 찾게된다.
24_22,11,6403,카스보다 맛있어서
24_22,12,629,상표보다 카스의 맛을 좋아 한다
24_22,13,9849,카스가 맛있어서
24_22,14,5403,카스맥주맛이 다른브랜드보다 깔끔해서    카스상표를 좋아함
24_22,15,9171,입맛에 맞다보니 맥주하면 카스가 떠오르고 그래서 카스 상표도 좋은것 같습니다.
24_14,0,8768,대중적이라
24_14,1,8763,대중적
24_14,2,2946,대중적이라서
24_14,3,7299,가장대중적이어서
24_14,4,2309,대중적
24_14,5,9542,대중적이라서
24_14,6,2183,대중적임
24_14,7,2889,가장 대중적임
24_14,8,1994,대중적
24_14,9,2135,대중적이다
24_14,10,9993,맛이 좋다  대중적이다
24_14,11,9901,대중적
24_14,12,8720,대중적이다
24_14,13,7186,대중적이다
24_14,14,7779,대중적이다
24_14,15,1428,가장 친숙하고 대중적이다.
24_14,16,6102,대중성
24_14,17,1111,대중적이다
24_14,18,7768,대중적
24_14,19,9942,대중적이라서
24_14,20,9571,대중적이여서
24_14,21,517,"가장 대중적이고, 맛이좋다"
24_14,22,7265,가장 대중적이면서 시원하면 톡쏘는 맛이 좋다
24_14,23,2235,"맛이 좋고,대중적임"
24_14,24,2021,대중적이다
24_14,25,9511,가장대중적이고 가장 익숙한맛이다
24_14,26,169,가장 대중적이고 입맛에 맞다
24_14,27,5290,대중적이라서
24_14,28,1451,대중적
24_14,29,9196,대중적이어서
24_14,30,9669,대중적이어서
24_14,31,9249,대중적이어서
24_14,32,6409,대중적이니까
24_14,33,3423,대중적
24_14,34,1596,가장 대중적인 맥주라서
24_14,35,573,가장 대중적이다
24_14,36,1919,대중적
24_9,0,1155,특유의 쌉싸름함과 맛이 좋아서
24_9,1,8772,맛이 풍부.  독특한 향이 있음.  
24_9,2,1350,특유의 향과 부드러움
24_9,3,1353,밀러 특유의 향이 좋아서
24_9,4,5719,특유의 향
24_9,5,9484,특유의 향이 있고 맛이 진하다.
24_9,6,6754,특유의 맛
24_9,7,8718,특유의 향
24_9,8,8237,특유의 맛
24_9,9,722,특유의 부드러운 맛.
24_9,10,2899,"특유의 맛이 좋고, 부드럽다"
24_9,11,6982,특유의 향과 맛이 있습니다
24_9,12,3477,독특한 레몬향
24_9,13,3129,레몬향과 특유의 맛
24_9,14,1964,"특유의 맛이 좋아서, 크림같으거품"
24_9,15,4635,레몬향이 좋아서
24_9,16,3231,맥주 맛이 풍부하고 향이 좋다
24_9,17,9860,부드러운 맛과 향을 좋아함
24_9,18,6945,맛이 부드럽고 특유의 향이 좋다
24_9,19,2082,부드럽고 특유의맛이 좋음
24_9,20,4067,다른맥주보다 향과 맛이 좋다
24_9,21,8404,레몬향이 좋아서요
24_9,22,6854,특유의 향이 깊다
24_9,23,7654,특유의 맛과 깔끔함이 좋다.
24_9,24,4584,레몬향이 좋아서
24_9,25,6250,특유의 향
24_9,26,1835,특유의 향이 좋다
24_9,27,44,특유의 향과 맛이 일품이다
24_9,28,2733,향과 맛이 좋고 부드러워서 좋아합니다.
24_9,29,8752,특유한 향과 맛
24_9,30,6961,특유의 맛이 좋다
24_9,31,2098,특유의 향이 너무 좋다
24_9,32,7859,목넘김이 좋고 그 특유의 향이 좋은것같슴다
24_9,33,3508,레몬향이 좋다
24_9,34,8054,레몬향이 좋음   
24_9,35,756,특유의 향과 맛
24_9,36,2554,특유의 향
24_9,37,351,맛이 깔끔하고 레몬향이 좋아서
24_9,38,6077,고소하고 향이 좋다
24_9,39,7509,호가든 특유의 향이 좋아서(장미향)
24_29,0,2672,가장 많이 접하기때문
24_29,1,3504,가장많이 마셔본거라서 익숙하고 나에게 가장 잘맞는 맥주같아서
24_29,2,7595,가장 친숙하고 많이 먹기 때문에
24_29,3,9655,가장 많이 먹어왔고 시원하기 때문에
24_29,4,9144,가장 많이 봐오고 익숙해서 그런것 같다
24_29,5,4137,맥주가 가장좋아서
24_29,6,666,"가장많이 먹고, 맛이깔끔하고, 광고도 기억에 많이남고 좋다."
24_29,7,1371,광고를 많이해서
24_29,8,268,가장 대중적으로 많이 알고 있으므로
24_29,9,1434,가장 많이 마셔봐서 그나마 친근하다.
48_5,0,576,뒷맛이 시원하면서 상쾌하다
48_5,1,1616,시원하고 가벼운맛?
48_5,2,6402,가벼운 맥주맛이 좋다
48_5,3,199,맛있고 가벼워서
48_5,4,3817,병이이뻐서 맛이가볍다
48_5,5,4366,부드럽고 생맥주 느낌이랄까 그런느낌이 나요 생맥주 느낌나서 좋아하는거같네요
48_5,6,1168,가벼운 맥주맛이 좋아서
48_5,7,5048,  드라이하고 가벼운 맛이 난다
48_5,8,6105,가볍게 즐길 수 있어서 좋다
48_5,9,7318,맛이 가볍고 산뜻함
48_5,10,3511,전통적인 느낌을 주고 맛이 깔끔하다
48_5,11,3928,친근함과 가벼움
48_5,12,4505,가볍고 맛있어서
48_5,13,3930,가볍고 맛있다
48_5,14,4860,가볍고 맛이 산뜻하다
48_5,15,6941,맛이 좋고 가볍게 즐길 수 있다.
48_5,16,6975,맥주 맛이 가볍고 산뜻해서 좋아합니다.
24_10,0,4737,시원한 이미지가 있어서
24_10,1,261,맛 보다 이미지..
24_10,2,2950,"세련된이미지,도시적인이미지,깨끗한이미지"
24_10,3,2887,이미지와 맛이좋아서
24_10,4,6760,이미지
24_10,5,7435,이미지가 좋아서
24_10,6,6541,캔의 이미지가 깔끔하다
24_10,7,7501,브랜드 이미지가 좋아서
24_10,8,9296,맛이깔끔하고 맛있고 이미지가 좋아서
24_10,9,8401,전반적인 이미지가 좋고 맥주 맛이 좋았다.
24_10,10,2258,시원함  이미지가 좋음
24_10,11,8665,젊은 이미지때문에
24_10,12,1368,이미지
24_10,13,6425,대중적인 이미지
24_10,14,4955,이미지 맛있다
24_10,15,1821,이미지
24_10,16,9733,맛이 깔끔하고 저렴하다  브랜드 이미지도 좋다
24_10,17,4576,맛보다는 이미지가좋음
24_10,18,1185,맥주 맛이 좋아서 상표의 이미지가 좋다.
24_10,19,7586,"깔끔하다, 이미지가 좋다"
24_10,20,7925,"맛이 좋고, 상품 이미지가 좋음"
24_10,21,7525,이미지
24_10,22,678,시원함 좋은이미지
24_10,23,1575,친근한 이미지
24_10,24,1512,맥주 맛이 좋아서 이미지도 좋다.  레몬을 넣어 먹으면 맛있다.
24_10,25,3883,이미지가 좋아요 깔끔하고 상큼해보이는 이미지요
24_10,26,6508,이미지
24_10,27,5615,광고이미지도 좋고 맥주맛도 괜찮다
24_10,28,2353,상표 이미지가 좋다
24_10,29,1330,그냥 이미지가 좋다
24_10,30,691,이미지가 좋다    맛이 깔끔하다
24_10,31,5237,이미지가 좋음.
24_10,32,5366,시원하고 깔끔한 이미지 때문
24_10,33,7736,이미지
24_10,34,9854,깔끔한맛 브랜드이미지
24_10,35,8758,깔끔한 이미지
