ClusterNo,rawdoc
179,좋아하는 이유  가격대가 있지만 맛이 있다 국산 맥주와는 다른 독특한 맛을 가지고 있다 하지만 가격이 다른 상표에 비싸 자주 먹지는 못한다.
179,비싸며 고급스러워 보임.
179,고급스럽고 비싸 보여서.
179,가격이 비싸긴 하지만 맛이 깔끔하다.
179,순해서 가격이 비싸지 않아서.
179,국산이면서 가격도 비싸지 않고 진한 맛이 나고 부드럽다.
179,비싸지만 맛있어요.
180,거품이 부드럽고 전용잔의 먹는 게 좋다.
180,상큼한 맛 전용잔의 먹는 재미 따르는 재미.
180,상큼한 맛 전용잔의 따르는 재미.
180,거품이 부드러워 목넘김이 좋고 맛이 좋습니다 호가든은 거품을 일부러 내기 위해 한 잔에 가득 따라 마시는데 잔에 따르면서부터 재미가 있고 맛이 있는 느낌이 듭니다.
180,먹기엔 부드러운 목넘김을 좋아합니다 그리고 보기에는 전용컵이 있어서 따르면 맥주 잔이 이쁩니다.
180,목넘김이 좋고 호가든 전용잔의 맥주를 따라 먹는 재미가 있습니다.
180,과일향이 입맛에 맞는다 전용잔의 따라 먹는 재미.
180,맛이 있다 전용잔의 재미.
181,부드럽고 생맥주 느낌이랄까 그런 느낌이 나요 생맥주 느낌 나서 좋아하는 거 같네요.
181,맛있는 느낌.
181,맛있다 좋은 느낌이다.
181,탄산의 느낌이 가장 강하게 느껴져서요 갈증이 풀리는 느낌이 다른 맥주들보다 좋더라고요.
181,시원한 느낌이 강하다.
181,시원한 느낌이 강해서.
181,시원한 느낌이 강함.
181,탄산의 느낌이 좋다 술 느낌보다 음료 느낌이 강함.
182,맥주를 좋아해서 자주 마시다 보니 눈에 익어서 그런 듯 딱히 디자인을 좋아하는 것은 아닌듯합니다.
182,광고를 통해 눈에 익은 것도 있고 자주 마시기 때문에 상표를 봤을 때 친근하고 좋은 느낌으로 다가옴.
182,광고가 눈에 익고 친숙한 느낌이 많이 든다.
182,광고를 많이 해서 눈에 익어서.
182,제 입맛에 맞고 tv 광고도 많이 해서.
182,자주 마시는 맥주라서 눈에 익어서.
182,가장 오랫동안 눈에 익고 시원해 보임.
182,다른 상표보다 눈에 많이 익어서 그런듯합니다.
182,가장 자주 눈에 보이는 상표이기 때문에 눈에 익어서.
183,소맥 타먹기 좋아서.
183,소맥을 좋아하는데 타먹으면 맛있다.
183,일반적으로 소맥을 마실 때 많이 음용한다 소맥엔 카드라는 느낌.
183,소맥 말아먹으면 맛있다.
183,소맥 맛이 나기 때문에.
183,소맥으로 먹을 때 가장 맛있다.
183,목넘김이 상쾌하다 소맥으로 마실 때 맛이 좋다.
183,소맥 맛이 난다고 해야 하나 맥주의 뒷맛이 적다.
183,소맥으로 먹기 좋아서.
183,가장 대중적이고 소맥으로 제조하였을 때 맛이 좋다.
184,목넘김이 좋다 순하며 거품이 많다.
184,탄산이 많아 따끔거림이 좋다.
184,목넘김에 탄산이 많아서 자극이 많고 시원하다.
184,탄산이 많아 목넘김이 좋다.
184,탄산이 많은 맥주를 좋아하는데 카스 라이트는 탄산이 많고 카스보다 열량이 낮다.
184,거품이 많고 맛이 좋다.
184,탄산 때문에 목넘김이 더 부드럽다.
184,톡 쏘는 맛 탄산이 많은 것 같다.
185,먹으면 깔끔하고 시원하기 때문에.
185,집안에 전체적으로 카스를 즐겨마시며 주로 먹기 때문.
185,대중적이며 깔끔한 맛도 있고 주변에서 주로 마시기 때문.
185,주로 먹는 것.
185,주로 마시던 것이라서.
185,맛이 깔끔하고 내 입맛에 맛 아서 밖에서 주로 맥주를 마실 땐 호가든을 주로 먹는다.
185,대중적인 맛과 비슷하다 주로 많이 먹는 맛 하이트를 주로 먹었었는데 지금은 좀 비린 맛이 나는 것 같다 탄산 맛이 맛있다.
185,주로 먹었기 때문에.
186,목넘김이 좋고 진하지만 쓰지 않다 거품이 풍부하고 크리미한 느낌도 좋다.
186,맛이 깔끔하고 크리미하다.
186,진한 크리미한 맛.
186,크리미한 맛 다른 맥주에 비해 목넘김이 좋고 깔끔하며 독특하다.
186,특유의 쌉싸름한 맛과 크리미한 거품이 풍부하고 마실 때마다 구수한 풍미를 느낄 수 있어서.
186,거품이 크리미하고 맛이 깔끔하다.
186,부드럽고 크리미한 흑맥주라서.
186,맛이 깊고 크리미하다.
187,외국 맥주임에도 불구하고 값이 비교적 저렴하다.
187,외국 맥주 같은 맛이 난다.
187,외국 맥주보다 가격이 저렴하고 한국 맥주 중에서 맛이 진하고 깔끔하다.
187,외국 느낌이 난다.
187,저렴한 가격에 비해 외국 맥주에 뒤지지 않은 맛을 가지고 있다.
187,외국 맥주치고는 저렴하다.
188,맛과 향이 좋고 톡 쏘는 느낌이 청량함.
188,맛이 청량하고 뒷맛이 깔끔하다.
188,먹을 때 청량한 느낌이 가장 많이 들어서.
188,상쾌하고 청량한 느낌.
188,보리의 고소함과 홉의 쓴맛이 적당히 어울리고 깔끔하며 상쾌한 맛이 청량한 느낌을 주기 때문에.
188,깨끗하고 청량한 맛이 좋아서.
189,시원하고 풍부한 거품과 엔제링이 좋음.
189,하이네켄 다크를 좋아하는데 흑맥주 중에 맛이 가장 좋다.
189,하이네켄의 깔끔한 맛이 좋다.
189,하이네켄 중에서 하이네켄 다크를 좋아하는데 풍미가 좋아서 마십니다.
189,맛이 좋다 하이네켄께 맛있다.
189,글씨체도 맘에 들고 상표를 보면 하이네켄 맛이 떠오른다.
189,하이네켄이 좀 더 입맛에 좋고 하이네켄 만의 엔제 링과 거품을 좋아한다.
189,네덜란드 하이네켄 공장에서 직접 마신 하이네켄 맥주 맛을 잊을 수가 없다 너무 맛있었음.
189,하이네켄의 맛이 보여서.
190,톡소는 맛이 좋다 보편적으로 많이 판다.
190,판다 그림이 있어서.
190,사람들이 많이 시켜서.
190,밀러만 팔고 있는 술집을 자주 가서.
190,많이 판다.
190,가장 많이 팔고 그냥 잘 시키는 맥주.
190,톡소는 맛이 좋아서.
190,톡소는 맛이 강하기에 더욱더 시원하고 깔끔하게 느껴져서.
190,대중적으로 많이 먹고 많이 시켜서.
190,자주 가는 생맥줏집이 카스 생맥주를 팔아서.
190,광고도 가장 많이 하고 술집에서 맥주를 시키면 카스가 많이 나오기 때문에 거기에 입맛이 익숙해진 것 같다.
190,자주 많이 먹는 맥주라서.
190,진한 맛과 톡소는 맛이 좋음.
190,어딜 가나 팔아서.
190,톡소는 맛 때문.
190,음식점에 흔히 팔고 시원한 맛 때문에.
190,그냥 주변에서 많이 시켜서.
190,톡소는 맛과 호프의 맛과 비율이 잘 맞아서 목넘김이 좋고 맛있다.
190,톡소는 맛을 느끼게 해줘서.
190,그냥 제일 맛있는 것 같아서 그리고 주변에서 많이 먹기 때문에.
190,어디서도 팔기 때문.
190,시원하고 맛있고 어딜 가나 안 파는 곳이 없다.
191,광고가 맛을 적절하게 표현을 잘했고 맛있다.
191,표현이 깔끔.
191,고급스러워 보임 흑맥주를 잘 표현해주는 것 같음.
191,맥주를 좋아하고 카스를 잘 표현한 거 같다.
191,깔끔하고 톡 쏘는 맥주의 맛을 잘 표현한 듯한 상표.
191,시원한 맥주의 느낌을 표현해주어서.
191,깔끔하면서 산뜻한 아사히 맥주를 잘 표현한듯하다.
191,맥주가 시원하다 맛도 좋을 뿐 아니라 이미지도 좋다 시원한 느낌이 맥주와 잘 어울리고 나의 삶을 표현해주는 것 같다.
192,입맛에 맞고 적당한 탄산.
192,입맛에 맞는다 가볍고 탄산이 풍부하다 저렴하다.
192,입맛에 가장 잘 맞고 쓰지 않아서 좋다 다른 브랜드보다 탄산의 정도가 가장 적당한 거 같다.
192,내 입맛에 맞는 거 같다 탄산도 적당하고 괜찮다.
192,가장 친근하고 가격도 적당한 거 같아서.
192,맛도 괜찮은 거 같고 가격도 적당해서 즐겨마십니다.
192,시원하다 어디에서든 마실 수 있다 가격이 적당하다.
192,맥주 광고도 괜찮고 탄산의 양도 적당한 거 같다 그리고 캔의 디자인도 심플하고 괜찮은 것 같다.
192,탄산이 적당하고 쓴맛이 적고 입맛에 맞아서.
192,맛이 쓰지 않고 괜찮고 가격이 적당하다고 생각됩니다.
193,오래돼서.
193,오래 들어서 친근한 느낌.
193,가장 오래돼서.
193,거품이 진하고 오래 남는다.
193,오래 마셔도 깔끔한 맛이 유지된다.
193,부드러운 맛과 마시는 내내 유지되는 맛.
193,맥주의 맛이 진해서 입안에 오래 남는다.
193,맛이 나에게 맞다 오래 먹어온 것도 있고.
193,밀러 맥주 전문점에서 맥주를 마셨는데 거품이 오래 유지되고 깊은 맛이 있어서 좋아합니다.
194,톡 쏘는 맛도 강하고 카드라는 어감 자체가 시원한 느낌이다.
194,어감이 좋아서.
194,흔히들 마시는 카스 하이트와 다르고 호가든 왠지 어감이 있어 보임.
194,fresh라는 이름에서 신선하고 상표의 어감이 강렬하며 시원할 것 같음.
194,하이트라는 어감을 좋아하기 때문에.
195,생맥주라 그런가 새로운 맛.
195,새롭고 저도 수라서.
195,맛이 새롭고 좋습니다.
195,새로운 맛 끝 맛 작렬.
195,새로운 브랜드로 신선함이 느껴져서.
195,더 신선하고 새로운 이미지이며 맥주 맛도 산뜻한 것 같아서.
196,광고가 참 매력적이었다.
196,거품이 매력적이어서.
196,깔끔하고 시크한 매력.
196,골든 상표가 매력적이다.
196,매력 있음.
196,거품이 풍부하고 부드러우며 광고 또한 매우 매력적이어서 끌립니다.
197,도수가 좀 있어 소주와 맥주를 섞은 맛이다.
197,소주와 섞어먹을 때 맛이 좋음 탄산이 살아있음.
197,카스가 병맥이나 패트롤 먹을 때 맛이 깔끔하고 카스에는 특유의 맥주 맛이 덜 나서 소주에 섞어 먹을 때도 더 맛있다.
197,소주랑 섞어 먹었을 때 맛있다.
197,가장 친근하고 입맛에 딱 맞는다 원래 맥주만은 잘 안 마시는데 개인적으로 소주와 함께 섞어마시면 가장 맛있는 맥주가 카스인 거 같다.
197,맥주 맛이 진한 거 같고 소주와 섞어먹어도 맛이 괜찮아서.
197,맛의 부드러움과 섞어 먹었을 때의 맛.
197,소주와 섞어 마셨을 때 가장 맛있는 것 같다.
198,맛고 향이 특이하고 다른 맥주와는 다른 느낌이다.
198,톡 쏘는 맛이 특이하다.
198,특이한 효모 맛 때문에.
198,맛과 향이 특이해서 그렇습니다.
198,부드럽고 순하며 특이한 맛.
198,다른 맥주와는 다르게 특이한 맛이 느껴짐.
198,맥주의 특이한 향 때문에 좋아한다.
199,맥주 맛의 밸런스가 가장 적절한 것 같다.
199,적절한 가격과 맛.
199,맥주 맛이 깔끔하고 가격도 적절하다 병으로 마시기도 좋고 외국 제품이라 색다르다.
199,내가 좋아하는 맛이다 맥주의 고소한 맛과 탄산이 적절하게 들어가 있다.
199,탄산도 적절하고 뭔가 맛도 깊은 것 같아서.
199,부드럽고 탄산이 적절하다.
200,그냥 평범하고 괜찮아서.
200,맛이 평범하다 그리고 이종석이 광고해서.
200,평범해서.
200,이종석이 광고하기 때문에.
200,가장 평범해서.
200,가장 평범한데 일반인들이 먹기 좋은 맛인 거 같다.
200,평범하고 문안해서.
201,맥주 향리 독특하다.
201,목넘김이 시원하고 다 맥주에 비해 특유의 맥주 향리 풍부해서.
201,진하고 특유의 효모 향리 좋아서.
201,맥주 향리 좋음.
201,라거 향리 풍부하고 맛이 진하면서 부드러워서.
202,그냥 오래된 거라.
202,그냥 오래된 거라.
202,오래된 중후한 이미지 전통적인 흑맥주.
202,대중적이고 마신지 오래되어서.
202,오래된 전통.
202,음용한지 오래되어서.
203,쌉쌀한 홉의 맛이 좋음.
203,홉의 맛이 진해서.
203,깊고 풍부한 맛 알코올 맛보다 먼저 올라오는 홉의 맛이 좋다.
203,홉이 많아서.
203,맛있어요 우리나라 맥주는 시원한 맛으로 먹지만 독일 맥주는 홉이 많아서 깊은 맛이 남.
203,맥주 본연의 맛.
203,맛이 군더더기 없이 아주 깔끔하고 맥주 본연의 맛을 가지고 있다.
203,풍부한 맥주 본연의 맛 고급스러운 이미지.
203,부드러운 홉이 아의 맛.
203,진하고 풍부한 흑맥주 본연의 맛.
203,깔끔한 맛과 홉 본연의 맛이 좋아서.
203,홉의 맛이 깔끔함.
204,칼로리 다운.
204,가장 맛이 깔끔하다.
204,가장 시원하다.
204,깔끔함 하면서 부드럽움.
204,가장 친숙하고 가장 처음 접한 맥주.
204,가장 처음 마신 맥주이기도 하고 가장 깔끔하기도 하다.
204,ob맥주를 처음 먹기도 했거니와 깊은 맛이 있어서.
204,깔끔하고 가장 맥주 다운 맛.
204,가장 깔끔한 맛.
204,내 기준에서 가장 맥주 다운 맛에 가까운 브랜드.
204,가장 대중적이고 맛이 깔끔하다 다른 사람들과 마시기에 가장 거리낌이 없다.
205,일단 광고가 정말 맥주가 맛있어 보이게 나옴.
205,정말 맛있음.
205,광고를 보고 나서 신뢰성이 가는 느낌 때문에.
205,맥주의 맛 특히 거품이 정말 맛있습니다.
205,흑맥주로 처음 먹었었던 맥주이고 정말 인상 깊은 맛이었습니다 맥주전문점 주방에서 보조로 일할 때에 먹어보았는데 정말 최고였습니다.
205,정말 맛있으니깐요.
205,맥주 맛이 정말 부드럽다.
205,정말 맛있고 신뢰가 간다.
205,생맥주가 정말 맛있다 뒤끝이 없다 목넘김이 부드럽다.
205,맥주 맛이 정말 좋음 목넘김이 예술.
205,오래된 맥주라 신뢰가 가서.
206,편안해서.
206,목넘김이 편안하고 맛이 좋음.
206,부드럽고 편안한 느낌.
206,대중적이고 편안한 맛이다.
206,알기 쉽고 편안한 상표라서 믿음이 가서.
206,거품이 좋고 목넘김도 편안해요.
206,일반적이고 어디 가나 있기 때문에 편안하게 마실 수 있다.
207,맛이 맑고 부드럽다.
207,맛이 깔끔하고 맑은 느낌이라 좋음.
207,맑은 느낌과 깊은 맥주 맛이 같이 느껴져서 좋아합니다.
207,초록의 맑음.
207,그냥 맛있어서 시원하고 맑은 느낌.
208,맥주의 깊은 맛을 느낄 수 있어서 효모 때문인 듯.
208,일본에서 처음으로 마셔봤는데 효모의 깊은 맛이 좋았습니다.
208,효모가 들어있어 건강에도 좋다고 들어서.
208,효모.
208,색상 맛 병 효모 모두 좋아서입니다.
209,광고 보고 먹었더니 맛나서.
209,맛나서.
209,맥주가 맛나서.
209,맛있어요 과일 맛나고 잘 들어가요.
209,맛난다.
209,자주 먹는다 맛난다 좋다.
209,너무 부드럽고 맛있다 잘 들어간다.
209,제일 맛있어요 향도 과일향처럼 달콤 맛도 달콤 생맥주가 특히 맛나요.
209,맥주가 맛나다.
210,카스가 목넘김이 좋은데 라이트기 때문에 다이어트에도 좋을 거라고 생각.
210,다이어트용.
210,다이어트에 좋아서.
210,맥주를 마셔도 저칼로리에 다이어트에 도움이 될 것 같아서.
210,가볍게 마시기 좋고 맛이 깔끔하며 라이트라서 다이어트에 도움이 되지 않을까 하는 막연한 생각에 마십니다.
210,다이어트 때문에.
210,라이트라서 다이어트에 조금이라도 도움 될 것 같아서.
210,다이어트.
210,다이어트에 도움이 될 수 있는 제품이라서.
211,일단 맛이 좋음 광고도 원빈이 함 깔끔함.
211,무엇보다 맥주가 입맛에 맞아서 상표가 좋아 보인다.
211,깔끔하고 일단 상표도 좋지만 맥주가 좋음.
211,일단 맛이 부드럽고 먹기에 좋다.
211,일단 맛이 깔끔하고 좋다.
211,일단 맛이 부드럽고 제 입맛에 맞아서 좋습니다 맥주 맛이 좋기 때문에 즐겨 먹고 상표까지 좋은 것 같습니다.
211,일단 마셔보면 다른 맥주들과 다른 깊은 맛이 있다.
211,상표가 맛이랑 연관성이 많고 일단 맛은 좋다.
212,그냥 흔히들 마셔서 마시다 보니.
212,흔히 볼 수 있고 자주 먹는 맥주이다.
212,가장 흔히 접할 수 있고 광고의 영향을 받음.
212,부드럽고 흔히 먹던 거다.
212,흔히 먹는 맥주이기 때문에.
212,맛있다 가장 흔히 접할 수 있어서.
212,어딜 가나 흔히 판매하고 먹던 거라서.
212,흔히 먹어서.
213,향기 독특하고 좋다.
213,끝 맛이 고급스럽다 향이 깊다 구수하면서 향기롭다.
213,1 맥주 향기 2 맥주 거품의 부드러움 3 적당한 알코올 함유량.
213,향기로운 맛이 좋습니다 부드러운 거품도 좋고요.
213,꿀 향기가 좋아서.
213,부드러운 마시 달콤한 향기.
213,맥주 끝 마트에 향기가 좋음.
213,향기.
213,달콤하고 향이 좋고 부드러워서.
214,다른 상표 맥주보다 거칠고 깊이가 있다.
214,거칠고 진한 맛.
214,맛이 부드러우면서도 깊이가 있다.
214,맛의 깊이.
214,목넘김이 거칠어서 좋아함.
214,거품이 고소하며 맛에 깊이가 있다.
214,맛이 진하며 깊이가 있다 거품도 부드럽고 맛있다.
214,맥주 맛에 깊이가 있는 것 같고 구매하기 편하다.
215,목넘김이 톡 쏘는 상쾌함.
215,거품이 많이 없고 톡 쏘는 맛이 좋아서.
215,맛이 부드럽고 우리나라 맥주에선 느끼지 못하는 편한 맛이다 톡 쏘는 맛이 적어 목넘김이 좋다.
215,톡 쏘는 맥주의 대명사로 마시 때 상쾌하다.
215,더 시원하고 오래가는 듯해서.
215,맛있어요 거품도 적당하고.
215,술맛이 많이 없어서 그리고 배부름도 많이 없어서.
215,많이 톡 쏘지도 않고 적당한 거품.
215,목넘김도 좋고 그 톡 쏘는 맛이 오래간다.
215,마실 때 목넘김이 다른 맥주들에 비해 톡 쏘기 때문.
215,톡 쏘는 많이 적고 목넘김이 좋아서.
215,톡 쏘는 느낌이 상쾌함 남자들이 먹기에 좋을 만큼 터프한 목넘김.
215,시원하고 맛있다 거품이 오래감.
215,톡 쏘는 맥주의 맛과 거품의 부드러운 맛의 조화가 좋아서.
215,맛이 톡 쏘면서 다른 맥주와는 다르게 부드럽고 상쾌한 느낌.
215,톡 쏘는 정도가 적당하고 풍부하고 부드러운 거품.
216,색다른 맛.
216,거품 맛이 색다르다.
216,맛있기도 하고 광고가 색다르다.
216,맛이 색다르고 거품이 깊다.
216,향이 좋고 맛도 색다른 것 같다.
216,버드와이저는 다른 상표보다 색다른 맛이 있기 때문입니다.
217,입맛에 맞음 톡 쏘면서도 부드럽고 속이 시원해지는 느낌이 남.
217,톡 쏘는 정도와 맛이 입맛에 맞다.
217,가장 무난하다 약간 톡 쏘는 맛이 기분 좋게 하고 진하기 정도도 딱 맞다.
217,가장 대중적이고 한국인 입맛에 맞는 거 같고 적당한 목넘김과 톡 쏘는 정도가 맘에 듦.
217,너무 톡 쏘지도 않으면서 홉의 씁쓸한 맛의 정도가 나의 취향에 맞는다.
217,톡 쏘는 맛이 내 입맛에 맞기 때문.
217,약간 톡 쏘면서 알싸한 맛이 내 입맛에 잘 맞는다.
217,예전부터 마셔오던 것이기 때문에 입맛에 맞음.
218,맥주 하면 떠오르는 브랜드 맥주병이 이쁨.
218,맥주 하면 떠올라서.
218,그냥 하이네켄 하면 그 맛이 자꾸 떠올라서.
218,좋아하는 맥주인데 그 맛이 바로 떠오른다.
218,기네스의 맛이 잘 떠오른다.
219,일본 맥주라 그런지 맛이 부드럽다.
219,부드러운 거품과 함께 목넘김도 좋고 맥주 맛도 좋음.
219,일본에서 먹어봤을 때 매우 거품이 부드러웠음.
219,일본 맥주인데 거품이 부드러우며 목넘김이 좋다.
219,일본에서 먹었던 아사히의 맛을 잊지 못한다 부드러운 거품과 깔끔한 목넘김.
220,흑맥주의 맛 남자 맥주라는 콘셉트.
220,항상 즐겨 먹는 거라 다른 건 입에 잘.
220,남자 맥주 그리고 항상 카스를 마셔왔다.
220,남자 맥주라는 카피 문구가 마음에 듦.
220,독하지 않아서 좋고 항상 먹어왔던 거라서 자주 찾게 됩니다.
220,남자의 맥주 톡 쏘는 맛이 좋아서.
220,항상 카스 맥주만 먹다 보니까 익숙해서.
220,남자 맥주.
220,남자의 맥주라고나 할까.
220,항상 마시는 맥주라 한 번씩 마시는 레몬맛이 나는 맥주가 좋아서.
220,목넘김이 시원하고 항상 먹어왔다.
220,항상 마시던 거라서.
220,항상 마시는 상표라서.
220,항상 마시던 거 거라서.
220,이유는 모르겠는데 항상 마셔왔던 거라 거리낌 없음.
221,생맥주라던가 흑맥주를 자주 마시던 때에 기네스 맥주 맛이 좋다는 걸 깨달았습니다 개인적으론 기네스 맥주가 다른 맥주에 비해 맛있기도 맛있지만 부드럽게 넘어가는 입맛에 잘 맞습니다.
221,무거운 맛의 맥주를 선호하지 않아서 하이트나 맥스에 비해 맛이 깔끔하다 보통 저녁에 맥주를 마시기 떄문에 다른 맥주에 비해 칼로리도 적어 선호하는 편임.
221,맛이 선호하는 맛이다.
221,기네스 흑맥주가 좋다 보니 기네스가 좋다.
221,부드러운 목넘김과 기네스의 향과 맛 기네스만의 디자인 병과 캔 안에 들어있는 구슬.
221,기네스 흑맥주 선호.
221,깊은 기네스의 맛이 좋다 ㅈ.
221,다른 맥주 브랜드에 비해 선호하는 맥주의 맛이고 선호하는 맥주의 맛은 목넘김이 좋고 뒷맛이 깔끔한 걸 선호함.
221,톡 쏘는 듯한 시원한 목넘김이 좋아서 카스를 다른 맥주보다 선호한다.
221,기네스 특유의 맛이 좋아서.
221,기네스의 독특한 흑맥주는 기네스에만 존재하는 유일한 제품이기 떄문이다.
222,맛있고 광고도 재미있고 시원하다.
222,광고도 재미있고 맛도 가벼워서 즐기기에 좋다.
222,요즘 cf가 재미있어서 먹어봤는데 가볍고 맛이 괜찮더라고요.
222,맛이 가볍고 깔끔함 광고를 통해 재미있는 이미지.
222,광고도 재미있고 맛이 있어서.
222,널리 알려져 있는 브랜드이고 일본 광고가 상당히 재미있다.
223,맛이 다른 맥주에 비해 찐하고 금방 오름.
223,맛이 찐해서.
223,커피든 맥주든 찐하고 씁쓸한 맛을 좋아해서.
223,맛이 찐하고 탄산도 그다지 많이 없습니다.
223,맛있다 맛이 찐하다.
224,레몬이나 라임과 함께 마시면 가장 맛있음.
224,레몬과 함께 먹을 때 맛있다.
224,레몬과 함께 먹는 맛이 좋고 향도 좋아서 코로나를 좋아한다.
224,레몬과 함께 상큼하게 마실 수 있음.
224,레몬과 함께 먹으면 상큼합니다.
225,신선해 보이고 젊은 층이 좋아한다.
225,기존 맥주와 다른 맛.
225,젊은 층에서 많이 마시고 맛도 좋으니까요.
225,기존부터 좋아했음.
225,다른 맥주들하고 맛이 다름 이거 마시다 국산 맥주 마시면 별로임.
225,기존의 국산 맥주보다 맥주 맛이 풍부하고 시원하고 깔끔하다.
225,국산 맥주랑 다르게 맛이 있음.
225,젊은 층이 좋아하고 맛 또한 기존 맥주들과 다르게 맛있다.
225,라이트라서 기존 맥주보다 가벼운 느낌이라 좋다.
225,맛이 기존의 국산 맥주와 다름.
226,상표디자인이 심플하고 깔끔해서 맛도 시원하고 깔끔해서.
226,깔끔하고 심플한 게 맛 또한 그러할 것 같아서.
226,강렬하고 시원한 느낌을 주기 때문입니다.
226,맛에 톡 쏘는 느낌이 강렬하며 끝 맛이 깔끔하게 떨어진다.
226,심플하고 시원해 보여서.
226,심플하고 알아보기가 쉽다.
226,맛이 깊고 강렬한 느낌이 있습니다.
226,심플하고 강렬.
226,일단 맛이 있고 간결하면서 강렬한 느낌.
226,심플하고 깔끔한 맛.
227,상표가 이쁘게 생김 보고 있으면 시원함이 느껴지는 생각이 들음.
227,시원하게 생겼다.
227,시원하게 생겼음.
227,귀엽게 생겨서.
227,싸고 라벨이 먹고 싶게 생겨서.
228,상표가 한눈에 들어온다 한번 들었을 때 기억하기 쉬운 이름이다 맥스라는 맥주의 이미지가 좋다.
228,익숙하고 바로 한눈에 들어온다.
228,깔끔하고 한눈에 들어온다.
228,깔끔하고 한눈에 들어온다 익숙하다.
228,깔끔하고 한눈에 들어온다.
229,목넘김이 굉장히 부드럽다.
229,거품이 굉장히 부드러움.
229,일반 맥주와는 달리 굉장히 부드럽고 거품이 맛있다.
229,맛이 굉장히 부드럽고 풍부함.
229,다른 맥주들 보다 크리미하고 부드러운 맥주 거품이 굉장히 인상적으로 표현되었습니다.
230,주위 분들이 많이 드신다.
230,뭔가 젊은 사람들이 많이 마실 것 같은 맥주라서.
230,주위 사람들이 많이 마심.
230,깔끔하고 맛있다 그리고 주위에서 많이 먹는다.
230,주위 사람들이 다 카스를 마심.
230,주위 사람들이 맛있다고 해서.
230,주위에서 많이 마심.
231,대중적이고 무난하게 마실 수 있어서.
231,맥주 맛이 좋고 가장 대중적으로 마실 수 있는 맥주이기 때문입니다.
231,저렴하고 무난하게 아무 데서나 마실 수 있다.
231,가장 대중적으로 어디서든 누구와도 마실 수 있고 가장 무난하다고 생각함.
231,대중음식점이나 대형마트에 가서 제일 많이 볼 수 있고 쉽게 구할 수 있어서 좋다 맛도 무난하고 대중적이다.
231,목넘김이 부드럽고 시원하고 무난하게 먹을 수 있다.
231,제일 많이 접할 수 있는 것도 것도 있고 무난해서.
232,목넘김이 부드럽고 라이트 하니까.
232,부드러운 맛과 목넘김 보리맥주라고 해서.
232,보리 함유량이 많다고 해서 보리 맛이 더 나는 것 같기도 하고 해서 자주 이용합니다.
232,순수 보리맥주로 목넘김이 좋다.
232,삿포로는 뒷맛이 깔끔하고 목넘김이 좋습니다 다른 맥주와는 다르게 보리의 쓴맛이라고 해야 하나 그런 느낌이 적고 부드럽습니다.
233,다른 제품보다 탄산이 강하고 깔끔한 맛이 납니다 갈증이 날 때 시원하게 해서 먹으면 갈증해소가 제일 잘 되는 느낌입니다 무엇보다 답 내음이 없이 깔끔한 맛이라 좋아합니다.
233,시원한 느낌이고 갈증해소나 스트레스 해소되는 느낌.
233,맛있다 마실 때 톡 쏘는 탄산이 시원하고 갈증을 해소한다.
233,맛이 좋고 갈증해소에 좋다 가볍게 마시기가 편하다.
233,카스를 마셨을 때 다른 맥주와는 다르게 톡 쏘는 맛과 갈증을 해소하는 시원함이 좋아요 맛ㄷ 다른 것보다 맛있는 듯.
234,일반 맥주와는 다른 맛을 느낄 수 있다흑맥이라서.
234,맥 자고 맛있어서.
234,흑맥 어의 깊은 맛.
234,흑맥이 맛있어서.
234,생맥부드럽다.
235,맥주 맛도 좋고 김연아가 선전하는 것이라서 그냥 좋다.
235,김연아가 선전해서.
235,김연아 선수를 좋아하는데 광고에 나와서.
235,김연아 나오는 선전 보고 좋아함.
235,선전에 공유가 나와서.
236,음료수를 마 느낌이 나서 간편하게 먹기 좋다.
236,병맥으로 먹기가 간편하고 가격대도 적당하고 깔끔해서.
236,맥주 맛이 깔끔하고 간편하게 마시기 좋다.
236,오픈하기 간편함.
236,병맥으로 먹기가 간편하고 가격대도 적당하고 깔끔해서.
237,목넘김이 부드럽고 깔끔한 끝 맛 적당히 톡 쏘면서 맛이 좋음.
237,옛날부터 좋아했고 목넘김 느낌이 좋으며 적당히 쏘는 맛이 있고 가격도 적당하고 맛이 시원하니 좋습니다.
237,적당히 톡 쏘고 적당히 씀 가장 많이 마셔 익숙하기도 함.
237,가볍지 않고 깊은 맛 뭔가 적당히 찝찌름하고 적당히 톡 쏘는 맛 너무 쏘는 맛을 싫어한다 금색의 예쁜 캔도 맘에 든다.
237,일단 오랫동안 먹어서 입맛에 맞고 적당히 톡 쏘는 맛과 개운한 끝 맛이 좋아요.
237,맛이 깔끔하고 탄산이 적당히 있는 게 목넘김이 좋다.
237,가장 보편화되어서 많이 마셨고 적당히 톡 쏘고 적당히 씁쓸한 맛을 느낄 수 있다.
238,다른 맥주보다 목넘김이 부드럽고 여자가 마시기에 적합한 맥주기 때문에.
238,구수한 보러 향과 맛이 내 입맛에 적합하다.
238,부드러움 여성들에게 적합한 맥주.
238,마시기에 내 입맛에 적합하고 다른 맥주보다 맥주 맛이 강하다.
238,내 입맛에 적합하다.
239,맥주는 원래 탄산이 심해서 잘 못 마셨는데 부드러워서 마시기 편했다.
239,원래부터 즐겨마시던 브랜드이다 독특한 맛과 향이 좋다.
239,원래부터 먹던 거였고 김연아에 대한 호감.
