ClusterNo,raw_doc
159,카스 는 꽤 오래전 부터 익숙 하 ㄴ 상표 이 기 때문 에.
159,오래전 부터 먹 어 오 아서 특별 하 게 맛 에 는 민감 하 지 는 않 아요.
159,오래전 부터 마시 어 오 던 거 이 라서.
159,오래전 부터 먹 어 오 아서 익숙 하 ㅁ.
159,오래전 부터 마시 어 오 아서.
159,오래전 부터 먹 어 오 아서.
160,일본 에 살 았 을 때 마시 던 것 이 습관 이 되 어서.
160,드라이 감히 좋ㄷ가.
160,상표 에서 보 ㄹ 수 있 듯이 드라이 하 다.
160,드라이 하 ㄴ 맥주 ! 습관 적 으로.
160,드라이 하 ㄴ 맛 이 좋 다.
160,드라이 하 ㄴ 맛 과 새롭 ㄴ 이미지.
160,드라이 하 ㄴ 맛 을 좋아하 ㄴ다.
160,습관.
160,습관 적 으로.
160,습관 ?.
160,친구 가 그 게 제일 맛있 다고 한 뒤 로 습관 적 으로.
160,드라이 하 ㄴ 느낌 이 좋 다.
160,그냥 습관 적 으로 찾 음.
160,맛 이 드라이 하 ㄴ 게 좋 음.
160,습관 적 으로.
160,그냥 왠지 자주 마시 게 되 니깐 습관 적 으로.
160,깔끔 하 ㄴ 드라이 맥주.
161,값 이 저렴 하 고 맛 이 깔끔 하 다.
161,맛 이 구수 하 고 국산 맥주 이 기 때문 에 값 이 비교 적 싸 다.
161,가장 값 이 적당 하 다.
161,광고 도 많이 보 았 고 맛있 고 값 도 비교 적 저렴 하 아서.
161,맥주 값 은 맛.
161,값 이 적당 하 고 맛 도 그 에 못지않 게 괜찮 다.
161,맛있 고 값 저렴.
161,맛있 고 값 도 합리 적 이 다.
162,맛 이 있 어서 상표 도 좋 아 보이 ㅁ 친근 하 시 고.
162,가장 친근 하 게 다가오 고 쉽 게 구입 하 ㄹ 수 있 어서.
162,가장 맛 이 있 다.
162,맛 이 가장 좋 음 쉽 게 보 ㄹ 수 있 는 상표 가장 친근 하 ㅁ.
162,가장 친근 하 게 즐기 면서 도 맛 이 좋 다.
162,가장 대중 적 이 면서 도 그 상표 를 보 면 딱 하이트 이 라고 알 ㄹ 수 있 는 글쎄요 눈 에 가장 많이 익 어서 그렇 ㄹ 수 도 있 네요.
162,"가장 쉽 게 접하 ㄹ 수 있 고 , 가장 전형 적 이 ㄴ 맥주 맛 이 ㄴ 것 같 다."
163,"국내 맥주 중 에서 ㄴ 개인 적 으로 제일 목 넘기 ㅁ 이 좋 고 맛 도 괜찮 음 , 수입 맥주 는 가격 이 너무 비싸 니까 굳이 국내 맥주 를 먹 는다면 이 제품 을 항상 마시 ㅁ."
163,국내 맥주 중 가장 괜찮 아서.
163,"국내 맥주 중 가장 즐기 어 마시 ㅁ , 국내 맥주 중 가장 선호 하 는 맛 이 며 그 에 따르 아 상표 도 선호 하 ㅁ."
163,무엇 보다 국내 맥주 중 맛 이 가장 나 으며 광고 로 많이 접하 는 브랜드 이 기 때문 이 다.
163,"국내 맥주 이 고 , 국내 맥주 중 에서 가장 보 러 향 이 많이 나 면서 알코올 향 이 적 어서 선호 하 는 편 이 다."
163,최근 들 어 국내 맥주 중 에 가장 시원 하 고 맛있 는 맥주 이 ㄴ 거 같 다.
163,마시 ㄴ 맥주 중 에서 제일 목 넘기 ㅁ 이 좋 고 괜찮 았 습니다.
163,국내 맥주 보다 맛있 다.
163,구매 하 기 쉽 고 싸 고 국내 산 맥주 치고 ㄴ 괜찮 다.
164,기본 맥주 이 라서요.
164,가장 기본 적 이 ㄴ 맥주 맛 이 라서.
164,브랜드 인지 도 도 높 고 젤 깔끔 하 고 광고 도 젤 많이 생각나 ㄴ다.
164,깔끔 하 ㄴ 맛 이 젤 좋 아요.
164,목 넘기 ㅁ 이 젤 좋 은 거 같 아서.
164,젤 유명 하 ㄴ 듯 하 아서.
164,젤 맛있 다.
164,젤 맛있 습니다.
164,톡 쏘 는 맛 이 젤 입맛 에 맞 다.
164,기본.
164,젤 맛있 다.
164,젤 기본 이 고 무난 하 다.
165,최근 맛 이 아주 좋 아 지 었 음.
165,맛 이 아주 좋 다.
165,맥주 가 아주 맛있 어요 ~ 쏘 아 하 게 쏘 는 맛 ?.
165,생 맥주 를 먹 을 때 아주 내 입맛 에 맞 다.
165,맥주 의 맛 이 아주 좋 고 시원 하 ㄴ 느낌 이 들 ㄴ다.
165,흑 맥주 가 아주 아주 아주 맛있 음 향 이 뛰어남 최고.
165,목 넘기 ㅁ 과 거품 이 아주 부드럽 다.
165,삿포로 생 맥 이 목 넘기 ㅁ 이 아주 부드럽 었 음.
165,아주 부드럽 다.
165,맛 이 아주 좋 아서.
166,톡톡 튀 는 맛 때문 에 좋아하 ㅁ.
166,거품 이 너무 많이 나 지 않 고 톡톡 쏘 ㅁ.
166,맛 이 톡톡 튀 ㄴ다.
166,"처음 먹 었 던 병 맥주 이 고 , 더 톡톡 쏘 는 신선 하 ㄴ ? 그런 느낌 이 들 ㄴ다."
166,톡톡 쏘 는 맛 이 좋 으니 당연 카스 만 찾 을 수 밖에.
166,카스 는 다른 맥주 보다 톡톡 쏘 고 맛 이 진하 ㅂ니다.
166,톡톡 쏘 는 맛 이 좋 음.
166,거품 이 매우 부드럽 고 맥주 는 톡톡 쏘 ㄴ다.
167,텁텁 하 ㄴ 뒷맛 이 남 ? 淄歌 ? 깔끔 하 다.
167,부드럽 다 목 넘기 ㅁ 이 좋 다 텁텁 하 ㅁ 이 덜하 다.
167,맥주 맛 이 텁텁 하 지 않 고 깔끔 하 다.
167,부드럽 ㄴ 목 넘기 ㅁ 텁텁 하 ㅁ 이 없 는 부드럽 ㄴ 맛.
167,국산 맥주 는 텁텁 하 ㄴ 맛 이 있 는데 하이네켄 은 목 넘기 ㅁ 이나 맛 이 깔끔 하 다.
167,맛 이 깔끔 하 고 텁텁 하 지 않 아서.
167,맛있 고 맥주 의 텁텁 하 고 쓴맛 이 잘 안 나서 어.
167,텁텁 하 ㅁ 이 없 는 샤프 하 ㄴ 맛.
167,색 이 진하 고 텁텁 하 ㄴ 맛 이 나 지 않 는 것 같 다.
168,광고 에서 많이 접하 다 보 니 호프 집 에 가 았 을 때 떠오르 는 것 이 하이트 가 가장 많이 생각나 는 것 같 습니다 계속 보다 보 니 익숙 하 아 지 는 것 같 아요.
168,다른 맥주 보다 맛있 어서 상표 보다 는 광고 의 효과 가 크 ㄴ 것 같 다 CF 보 고.
168,광고 를 보 면 시원 하 고 맛있 을 것 같 아서.
168,다른 것 보다 맛있 다.
168,텔레비전 광고 를 보 고 시원 하 고 상쾌 하 ㄹ 것 같 은 맛 때문.
168,다른 것 보다 맛있 다.
168,시원 하 고 가장 맛있 다 탄산 이 적 은 것 같 다.
168,"시원 하 ㅁ , 광고 에서 보 ㄴ 거 때문."
169,맥주 의 맛 이 뛰어나 다 청량감 이 심하 지 않 다.
169,맛 이 가장 뛰어나 ㄴ 맥주 이 기 때문.
169,맛 이 뛰어나 다.
169,목 넘기 ㅁ 이 깔끔 하 다 또한 청량감 이 뛰어나 고 끝 맛 이 달콤 하 다.
169,생 맥주 의 청량감 이 뛰어나 고 맛 의 밸런스 가 좋 아서.
169,목 넘기 ㅁ 이 부드럽 고 청량감 이 뛰어나 다.
169,맛 과 향 이 뛰어나 아서.
169,맛 이 뛰어나 아서.
169,맛 이 뛰어나 다.
170,다른 맥주 보다 먼저 내 입 에 딱 맞 고 너무 탁 쏘 거나 밋밋히지 않 아서.
170,맥주 가 목 에서 탁 쏘 는 맛 이 좋 고 넘기 ㅁ 이 쉽 며 마시 고 나 ㄴ 뒤 상쾌 하 ㅁ.
170,탁 쏘 는 맛 이 적당 하 고 순하 지 도 너무 강하 지 도 않 은 알코올 맛 과 시원 하 ㅁ.
170,다른 맥주 는 밋밋 하 ㄴ 맛 탁 쏘 는 맛 이 좋 아서.
170,탁 쏘 고 깔끔 하 아서.
170,탁 쏘 는 맛 이 좋 아.
170,시원 하 고 탁 쏘 는 맛 이 봏 아서.
170,탁 쏘 는 맛.
171,맥주 맛 이 나오 아 잘 맞 는다.
171,맥스 의 맛 이 제일 내 입맛 에 맞 음.
171,개인 적 으로 좋아하 ㅁ.
171,맛 이 개인 적 으로 잘 맞 는다.
171,개인 적 으로 KGB 맥주 를 좋아하 기 때문 에.
171,제일 자주 먹 고 개인 적 으로 입맛 에 맞 다.
171,먹 어 보 ㄴ 맥주 중 에 제일 입맛 에 맞 아서.
171,마시 었 을 때 깔끔 하 고 개인 적 으로 달달 하 아서.
171,자주 먹 고 잘 맞 는다.
171,맥주 중 에 제일 입맛 에 맞 습니다.
171,개인 적 으로 몸 과 잘 맞 는다.
171,맛 이 깔끔 하 고 개인 적 으로 맞 음.
171,개인 적 으로 좋아하 는 맛 이 라서.
171,개인 적 으로 제일 맛있 는 것 같 다.
172,밀러 생 맥주 의 크리미 한 느낌 이 너무 좋 아서 밀러 를 좋아하 ㄴ다.
172,밀러 를 처음 으로 마시 어 보 ㄴ 게 밀러 생 맥주 전문점 에서 마시 었 는데 그전 까지 ㄴ 맥주 를 즐기 지 않 았 지만 밀러 가 굉장히 부드럽 고 맛있 어서 그때 부터 맥주 를 즐기 어 먹 기 시작 하 았 습니다.
172,밀러 의 맛 이 나 에게 잘 맞 는다.
172,"밀러 의 거품 과 향 , 맛 을 좋아하 아서 이 ㅂ니다."
172,밀러 의 맛 이 가장 부드럽 었 기 때문.
172,밀러 를 좋아하 아서.
172,밀러 생 맥주 를 마시 러 가 았었 는데 너무 부드럽 고 맛있 었 다.
172,잇츠 밀러 타임 ' 이것 듣 고 그때 부터 밀러 좋아하 기로.
172,밀러 주점 에 가 아서 마시 는 밀러 가 맛 이 좋 다.
172,"밀러 의 부드럽 ㄴ 맛 에 반하 아 , 상표 도 함께 좋아하 는 것 같 음."
173,맛 이 고소 하 ㅁ 이 많이 느끼 어 지 고 늘 즐기 어 먹 던 걸 라 바꾸 지 않 았 다.
173,늘 먹 는 게 카스 다 보 니깐 ?.
173,늘 먹 어 오 아서 익숙 하 ㅁ.
173,늘 자주 마시 던 맥주 브랜드 이 라서.
173,늘 마시 던 거 이 고 뒷맛 이 깔끔 하 다.
173,늘 마시 던 거 이 라서.
173,늘 즐기 어 먹 어서 익숙히다.
173,늘 먹 던 것 이 고 맛 이 좋 다.
174,독일 맥주.
174,독일 맥주 먹 다가 국내 맥주 먹 으면 맹물 이 ㅁ.
174,독일 맥주.
174,독일 이 라.
174,독일 맥주 에 향 이 좋 아서.
174,맥주 는 독일 이 라는 이미지 때문 에.
174,딴 맥주 는 싱겁 ㅁ 독일 처럼 제대로 되 ㄴ 맥주 가 나오 았 으면 하 ㅁ.
174,독일 의 느낌 이 나 ㄴ다 이유 는 잘 모르 겠 다.
175,맛 이 묵직 하 고 좋 다.
175,전체 적 으로 묵직 하 고 뒷맛 이 깔끔 하 다.
175,아사히 의 약간 묵직 하 ㄴ 느끼 의 맛 을 좋아하 ㅁ.
175,맛 이 다른 맥주 에 비하 아 묵직 하 고 쏘 는 탄산 이 강하 지 않 아 목 넘기 ㄹ 때 좋 다.
175,묵직 하 ㄴ 맛 과 어울리 는 분위기 있 는 상표 이미지.
175,묵직 하 며 고급 스럽 ㄴ 분위기.
175,톡 쏘 는 맛 과 칭다오 특유 의 맥주 의 향 과 묵직 하 ㄴ 맛 이 좋 아서.
175,묵직 하 ㄴ 맛.
176,목 넘기 ㅁ 이 부드럽 고 연 하 아서 좋 아요 ~.
176,맛 이 연 하 아서.
176,칼로리 가 낮 고 맛 이 다른 맥주 와 비교 하 아 연 하 아 마시 기 편하 고 끝 맛 이 좋 음.
176,뒷맛 이 깔끔 하 고 보리 의 향 이 연 하 아서 좋 다.
176,연 아가 광고 하 아서요.
176,연 하 아서 술 을 잘 못하 는 나 에게 잘 맞 음.
176,맛 이 연 하 아서.
176,맛 이 연 하 ㅁ.
176,탄산 이 약하 고 맥주 가 딴 맥주 보다 연 하 아서.
177,입맛 에 맛 이 고 대중 적 이 라서 좋아하 ㅁ.
177,깔끔 하 고 대중 적 이 어서.
177,대중 적 이 ㅁ.
177,제일 대중 화 되 어 있 어서.
177,대중 적 이 면서 심플 하 다.
177,"맛 이 좋 고 , 대중 적 이 ㅁ."
177,대중 적 이 고 저렴 하 기 때문.
177,대중 적 친근 하 ㅁ.
178,깔끔 하 고 단맛 이 남.
178,맛 이 다른 것 들 과 약간 다르 ㅁ.
178,약간 단 맛 이 나서 어 맛있 음.
178,약간 의 단맛 이 느끼 어 지 ㄴ다.
178,맛 이 약간 톡 쏘 면서 부드럽 ㄴ 보리 맛 이 나서 어.
178,약간 연하 고 부드럽 ㄴ 맛 때문 에.
178,단맛 이 느끼 어 지 는 것 같 고 시원 하 ㄴ 느낌 이 많이 남.
178,맥주 맛 이 구수 하 면서 이 고 약간 의 단맛 도 느끼 어 지 고 병 이 가볍 어서 들 고 마시 기 가 좋 다.
178,약간 단맛 이 나 고 탄산 이 기 많 기 ㄴ 하 ㄴ데 그 점 이 전 좋 아요.
178,다른 맥주 에 비하 아 톡 쏘 는 맛 이 좋 고 약간 쓴맛 이 느끼 어 지 어 좋아하 ㄴ다.
178,일단 단맛 이 나 는 맥주 를 좋아하 ㄴ다 호가든 에 는 특유 의 단맛 이 있 다.
178,맛 이 풍부 하 고 약간 은 거치 ㄴ 느낌 이 좋 다.
178,약간 쌉싸름한 맛 이 좋 다.
178,목 넘기 ㅁ 이 좋 고 맛 도 부드럽 고 약간 단맛 이 나 ㄴ다.
179,다른 맥주 에 비하 아서 가격 은 비싸 ㄴ 편 이 지만 맛 이 다른 맥주 보다 훨씬 깔끔 하 고 취향 에 맞 는 맛 이 ㅁ.
179,좋아하 는 이유 : 가격 대 가 있 지만 맛 이 있 다 국산 맥주 와 는 다른 독특 하 ㄴ 맛 을 가지 고 있 다 하지만 가격 이 다른 상표 에 비싸 아 자주 먹 지 는 못하 ㄴ다.
179,비싸 며 고급 스럽 어 보이 ㅁ.
179,고급 스럽 고 비싸 아 보 아서.
179,가격 이 비싸 기 ㄴ 하지만 맛 이 깔끔 하 다.
179,순 하 아서 가격 이 비싸 지 않 아서.
179,국산 이 면서 가격 도 비싸 지 않 고 진하 ㄴ 맛 이 나 고 부드럽 다.
179,비싸 지만 맛있 어요.
180,거품 이 부드럽 고 전용 잔 의 먹 는 게 좋 다.
180,상큼 하 ㄴ 맛 전용 잔 의 먹 는 재미 따르 는 재미.
180,"상큼 하 ㄴ 맛 , 전용 잔 의 따르 는 재미."
180,거품 이 부드럽 어 목 넘기 ㅁ 이 좋 고 맛 이 좋 습니다 호가든 은 거품 을 일부러 내 기 위하 아 한 잔 에 가득 따르 아 마시 는데 잔 에 따르 면서 부터 재미 가 있 고 맛 이 있 는 느낌 이 드 ㅂ니다.
180,먹 기 에 ㄴ 부드럽 ㄴ 목 넘기 ㅁ 을 좋아하 ㅂ니다 그리고 보 기 에 는 전용 컵 이 있 어서 따르 면 맥주 잔 이 이쁘 ㅂ니다.
180,목 넘기 ㅁ 이 좋 고 호가든 전용 잔 의 맥주 를 따르 아 먹 는 재미 가 있 습니다.
180,과일 향 이 입맛 에 맞 는다 전용 잔 의 따르 아 먹 는 재미.
180,맛 이 있 다 전용 잔 의 재미.
181,부드럽 고 생 맥주 느낌 이 랄까 그런 느낌 이 나 요 생 맥주 느낌 나서 어 좋아하 는 거 같 네요.
181,맛있 는 느낌.
181,맛있 다 좋 은 느낌 이 다.
181,탄산 의 느낌 이 가장 강하 게 느끼 어 지 어서요 ~ 갈증 이 풀리 는 느낌 이 다른 맥주 들 보다 좋 더라고요 ~.
181,시원 하 ㄴ 느낌 이 강하 다.
181,시원 하 ㄴ 느낌 이 강하 아서.
181,시원 하 ㄴ 느낌 이 강하 ㅁ.
181,탄산 의 느낌 이 좋 다 술 느낌 보다 음료 느낌 이 강하 ㅁ.
182,맥주 를 좋아하 아서 자주 마시 다 보 니 눈 에 익 어서 그런 듯 딱히 디자인 을 좋아하 는 것 은 아니 ㄴ듯 하 ㅂ니다.
182,광고 를 통하 아 눈 에 익 은 것 도 있 고 자주 마시 기 때문 에 상표 를 보 았 을 때 친근 하 고 좋 은 느낌 으로 다가오 ㅁ.
182,광고 가 눈 에 익 고 친숙 하 ㄴ 느낌 이 많이 들 ㄴ다.
182,광고 를 많이 하 아서 눈 에 익 어서.
182,제 입맛 에 맞 고 tv 광고 도 많이 하 아서.
182,자주 마시 는 맥주 이 라서 눈 에 익 어서.
182,가장 오랫동안 눈 에 익 고 시원 하 아 보이 ㅁ.
182,다른 상표 보다 눈 에 많이 익 어서 그런 듯 하 ㅂ니다.
182,가장 자주 눈 에 보이 는 상표 이 기 때문 에 눈 에 익 어서.
183,소맥 타 아 먹 기 좋 아서.
183,소맥 을 좋아하 는데 타 아 먹 으면 맛있 다.
183,일반 적 으로 소맥 을 마시 ㄹ 때 많이 음 용 하 ㄴ다 소맥 에 ㄴ 카드 이 라는 느낌 ?.
183,소맥 말아먹 으면 맛있 다.
183,소맥 맛 이 나 기 때문 에.
183,소맥 으로 먹 을 때 가장 맛있 다.
183,목 넘기 ㅁ 이 상쾌 하 다 소맥 으로 마시 ㄹ 때 맛 이 좋 다.
183,소맥 맛 이 나 ㄴ다고 하 아야 하나 맥주 의 뒷맛 이 적 다.
183,소맥 으로 먹 기 좋 아서.
183,가장 대중 적 이 고 소맥 으로 제조 하 았 을 때 맛 이 좋 다.
184,목 넘기 ㅁ 이 좋 다 순하 며 거품 이 많 다.
184,탄산 이 많 아 따끔거리 ㅁ 이 좋 다.
184,목 넘기 ㅁ 에 탄산 이 많 아서 자극 이 많 고 시원 하 다.
184,탄산 이 많 아 목 넘기 ㅁ 이 좋 다.
184,"탄산 이 많 은 맥주 를 좋아하 는데 카스 라이트 는 탄산 이 많 고 , 카스 보다 열량 이 낮 다."
184,거품 이 많 고 맛 이 좋 다.
184,탄산 때문 에 목 넘기 ㅁ 이 더 부드럽 다.
184,톡 쏘 는 맛 탄산 이 많 은 것 같 다.
185,먹 으면 깔끔 하 고 시원 하 기 때문 에.
185,집안 에 전체 적 으로 카스 를 즐기 어 마시 며 주로 먹 기 때문.
185,대중 적 이 며 깔끔 하 ㄴ 맛 도 있 고 주변 에서 주로 마시 기 때문.
185,주로 먹 는 것.
185,주로 마시 던 것 이 라서.
185,맛 이 깔끔 하 고 내 입맛 에 맛 아서 밖 에서 주로 맥주 를 마시 ㄹ 때 ㄴ 호가든 을 주로 먹 는다.
185,대중 적 이 ㄴ 맛 과 비슷 하 다 주로 많이 먹 는 맛 하이트 를 주로 먹 었 었 는데 지금 은 좀 비리 ㄴ 맛 이 나 는 것 같 다 탄산 맛 이 맛있 다.
185,주로 먹 었 기 때문 에.
186,목 넘기 ㅁ 이 좋 고 진하 지만 쓰 지 않 다 거품 이 풍부 하 고 크리미 한 느낌 도 좋 다.
186,맛 이 깔끔 하 고 크리미 하 다.
186,진하 ㄴ 크리미 한 맛.
186,"크리미 한 맛 , 다른 맥주 에 비하 아 목 넘기 ㅁ 이 좋 고 깔끔 하 며 독특 하 다."
186,특유 의 쌉싸름한 맛 과 크리미 한 거품 이 풍부 하 고 마시 ㄹ 때 마다 구수 하 ㄴ 풍미 를 느끼 ㄹ 수 있 어서.
186,거품 이 크리미 하고 맛 이 깔끔 하 다.
186,부드럽 고 크리미 한 흑 맥주 이 라서.
186,맛 이 깊 고 크리미 하 다.
187,외국 맥주 이 ㅁ 에 도 불구 하 고 값 이 비교 적 저렴 하 다.
187,외국 맥주 같 은 맛 이 나 ㄴ다.
187,외국 맥주 보다 가격 이 저렴 하 고 한국 맥주 중 에서 맛 이 진하 고 깔끔 하 다.
187,외국 느낌 이 나 ㄴ다.
187,저렴 하 ㄴ 가격 에 비하 아 외국 맥주 에 뒤지 지 않 은 맛 을 가지 고 있 다.
187,외국 맥주 치고 는 저렴 하 다.
188,"맛 과 향 이 좋 고 , 톡 쏘 는 느낌 이 청량 하 ㅁ."
188,"맛 이 청량 하 고 , 뒷맛 이 깔끔 하 다."
188,먹 을 때 청량 하 ㄴ 느낌 이 가장 많이 들어서 어.
188,상쾌 하 고 청량 하 ㄴ 느낌.
188,보리 의 고소 하 ㅁ 과 홉 의 쓴맛 이 적당히 어울리 고 깔끔 하 며 상쾌 하 ㄴ 맛 이 청량 하 ㄴ 느낌 을 주 기 때문 에.
188,깨끗 하 고 청량 하 ㄴ 맛 이 좋 아서.
189,시원 하 고 풍부 하 ㄴ 거품 과 엔 제 링 이 좋 음.
189,하이네켄 다크 를 좋아하 는데 흑 맥주 중 에 맛 이 가장 좋 다.
189,하이네켄 의 깔끔 하 ㄴ 맛 이 좋 다.
189,하이네켄 중 에서 하이네켄 다크 를 좋아하 는데 풍미 가 좋 아서 마시 ㅂ니다.
189,맛 이 좋 다 하이네켄 께 맛있 다.
189,글씨체 도 맘 에 들 고 상표 를 보 면 하이네켄 맛 이 떠오르 ㄴ다.
189,하이네켄 이 좀 더 입맛 에 좋 고 하이네켄 만 의 엔 제 링 과 거품 을 좋아하 ㄴ다.
189,네덜란드 하이네켄 공장 에서 직접 마시 ㄴ 하이네켄 맥주 맛 을 잊 을 수 가 없 다 너무 맛있 었 음.
189,하이네켄 의 맛 이 보 아서.
190,톡 소 는 맛 이 좋 다 보편 적 으로 많이 팔 ㄴ다.
190,팔 ㄴ다 그림 이 있 어서.
190,사람 들 이 많이 시키 어서.
190,밀러 만 팔 고 있 는 술집 을 자주 가 아서.
190,많이 팔 ㄴ다.
190,가장 많이 팔 고 그냥 잘 시키 는 맥주.
190,톡 소 는 맛 이 좋 아서.
190,톡 소 는 맛 이 강하 기 에 더욱더 시원 하 고 깔끔 하 게 느끼 어 지 어서.
190,대중 적 으로 많이 먹 고 많이 시키 어서.
190,자주 가 는 생 맥 줏 집 이 카스 생 맥주 를 팔 아서.
190,"광고 도 가장 많이 하 고 , 술집 에서 맥주 를 시키 면 카스 가 많이 나오 기 때문 에 거기 에 입맛 이 익숙 하 아 지 ㄴ 것 같 다."
190,자주 많이 먹 는 맥주 이 라서.
190,진하 ㄴ 맛 과 톡 소 는 맛 이 좋 음.
190,어디 ㄹ 가 나 팔 아서.
190,톡 소 는 맛 때문.
190,음식점 에 흔히 팔 고 시원 하 ㄴ 맛 때문 에.
190,그냥 주변 에서 많이 시키 어서.
190,톡 소 는 맛 과 호프 의 맛 과 비율 이 잘 맞 아서 목 넘기 ㅁ 이 좋 고 맛있 다.
190,톡 소 는 맛 을 느끼 게 하 아 주 어서.
190,그냥 제일 맛있 는 것 같 아서 그리고 주변 에서 많이 먹 기 때문 에.
190,어디 서 도 팔 기 때문.
190,시원 하 고 맛있 고 어디 ㄹ 가 나 안 팔 는 곳 이 없 다.
191,광고 가 맛 을 적절 하 게 표현 을 잘 하 았 고 맛있 다.
191,표현 이 깔끔.
191,고급 스럽 어 보이 ㅁ 흑 맥주 를 잘 표현 하 아 주 는 것 같 음.
191,맥주 를 좋아하 고 카스 를 잘 표현 하 ㄴ 거 같 다.
191,깔끔 하 고 톡 쏘 는 맥주 의 맛 을 잘 표현 하 ㄴ 듯 하 ㄴ 상표.
191,시원 하 ㄴ 맥주 의 느낌 을 표현 하 아 주 어서.
191,깔끔 하 면서 산뜻 하 ㄴ 아사히 맥주 를 잘 표현 하 ㄴ듯 하 다.
191,맥주 가 시원 하 다 맛 도 좋 을 뿐 아니 라 이미지 도 좋 다 시원 하 ㄴ 느낌 이 맥주 와 잘 어울리 고 나 의 삶 을 표현 하 아 주 는 것 같 다.
192,"입맛 에 맞 고 , 적당 하 ㄴ 탄산."
192,입맛 에 맞 는다 가볍 고 탄산 이 풍부 하 다 저렴 하 다.
192,입맛 에 가장 잘 맞 고 쓰 지 않 아서 좋 다 다른 브랜드 보다 탄산 의 정도 가 가장 적당 하 ㄴ 거 같 다.
192,내 입맛 에 맞 는 거 같 다 탄산 도 적당 하 고 괜찮 다.
192,가장 친근 하 고 가격 도 적당 하 ㄴ 거 같 아서.
192,맛 도 괜찮 은 거 같 고 가격 도 적당 하 아서 즐기 어 말 시 ㅂ니다.
192,시원 하 다 어디 에서 이 든 마시 ㄹ 수 있 다 가격 이 적당 하 다.
192,맥주 광고 도 괜찮 고 탄산 의 양도 적당 하 ㄴ 거 같 다 그리고 캔 의 디자인 도 심플 하 고 괜찮 은 것 같 다.
192,탄산 이 적당 하 고 쓴맛 이 적 고 입맛 에 맞 아서.
192,"맛 이 쓰 지 않 고 괜찮 고 , 가격 이 적당 하 다고 생각 되 ㅂ니다."
193,오래 되 어서.
193,오래 들 어서 친근 하 ㄴ 느낌.
193,가장 오래 되 어서 ~.
193,거품 이 진하 고 오래 남 는다.
193,오래 마시 어도 깔끔 하 ㄴ 맛 이 유지 되 ㄴ다.
193,부드럽 ㄴ 맛 과 마시 는 내내 유지 되 는 맛.
193,맥주 의 맛 이 진하 아서 입안 에 오래 남 는다.
193,맛 이 나 에게 맞 다 오래 먹 어 오 ㄴ 것 도 있 시 고.
193,밀러 맥주 전문점 에서 맥주 를 마시 었 는데 거품 이 오래 유지 되 고 깊 은 맛 이 있 어서 좋아하 ㅂ니다.
194,톡 쏘 는 맛 도 강하 고 카드 이 라는 어 감 자체 가 시원 하 ㄴ 느낌 이 다.
194,어 감 이 좋 아서.
194,흔히 들 마시 는 카스 하이트 와 다르 고 호가든 왠지 어 감 이 있 어 보이 ㅁ.
194,fresh 이 라는 이름 에서 신선 하 고 상표 의 어 감 이 강렬 하 며 시원 하 ㄹ 것 같 음.
194,하이트 이 라는 어 감 을 좋아하 기 때문 에.
195,생 맥주 이 라 그렇 ㄴ가 새롭 ㄴ 맛 ?.
195,새롭 고 저 도 수 이 라서.
195,맛 이 새롭 고 좋 습니다.
195,새롭 ㄴ 맛 끝 맛 작 려 ㄹ.
195,새롭 ㄴ 브랜드 로 신선 하 ㅁ 이 느끼 어 지 어서.
195,더 신선 하 고 새롭 ㄴ 이미지 이 며 맥주 맛 도 산뜻 하 ㄴ 것 같 아서.
196,광고 가 참 매력 적 이 었 다.
196,거품 이 매력 적 이 어서.
196,깔끔 하 고 시크 한 매력.
196,골든 상표 가 매력 적 이 다.
196,매력 있 음.
196,"거품 이 풍부 하 고 부드럽 며 , 광고 또한 매우 매력 적 이 어서 끌리 ㅂ니다."
197,도수 가 좀 있 어 소주 와 맥주 를 섞 은 맛 이 다.
197,소주 와 섞 어 먹 을 때 맛 이 좋 음 탄산 이 살 아 있 음.
197,카스 가 병 맥 이나 패트 롤 먹 을 때 맛 이 깔끔 하 고 카스 에 는 특유 의 맥주 맛 이 덜 나서 어 소주 에 섞 어 먹 을 때 도 더 맛있 다.
197,소주 랑 섞 어 먹 었 을 때 맛있 다.
197,가장 친근 하 고 입맛 에 딱 맞 는다 원래 맥주 만 은 잘 안 마시 는데 개인 적 으로 소주 와 함께 섞 어 마시 면 가장 맛있 는 맥주 가 카스 이 ㄴ 거 같 다.
197,맥주 맛 이 진하 ㄴ 거 같 고 소주 와 섞 어 먹 어도 맛 이 괜찮 아서.
197,맛 의 부드럽 ㅁ 과 섞 어 먹 었 을 때 의 맛.
197,소주 와 섞 어 마시 었 을 때 가장 맛있 는 것 같 다.
198,맛 이 고 향 이 특이 하 고 다른 맥주 와 는 다른 느낌 이 다.
198,톡 쏘 는 맛 이 특이 하 다.
198,특이 하 ㄴ 효모 맛 때문 에.
198,맛 과 향 이 특이 하 아서 그렇 습니다.
198,부드럽 고 순하 며 특이 하 ㄴ 맛.
198,다른 맥주 와 는 다르 게 특이 하 ㄴ 맛 이 느끼 어 지 ㅁ.
198,맥주 의 특이 하 ㄴ 향 때문 에 좋아하 ㄴ다.
199,맥주 맛 의 밸런스 가 가장 적절 하 ㄴ 것 같 다.
199,적절 하 ㄴ 가격 과 맛.
